acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642617.1,MT903340.1,1971-01-01,1971,106213.0,3299,8753,12052,19,0,8,8,0.00017888582376921847,0.0,0.0009139723523363418,0.0009139723523363418
KP849470.1,MT903340.1,1971-01-01,1971,105870.0,3289,8727,12016,147,8,21,29,0.0013884953244545197,0.002432350258437215,0.0024063251976624267,0.004838675456099641
JX878428.1,MT903340.1,2007-06-01,2007,105460.0,3285,8689,11974,369,27,32,59,0.00349895695050256,0.00821917808219178,0.003682817355276787,0.011901995437468567
MK783028.1,MT903340.1,2017-11-01,2017,106211.0,3299,8753,12052,3,0,3,3,2.8245661937087494e-5,0.0,0.0003427396321261282,0.0003427396321261282
MK783030.1,MT903340.1,2017-11-01,2017,106211.0,3299,8753,12052,7,4,3,7,6.590654451987082e-5,0.0012124886329190664,0.0003427396321261282,0.0015552282650451946
MK783032.1,MT903340.1,2017-11-01,2017,106211.0,3299,8753,12052,3,0,3,3,2.8245661937087494e-5,0.0,0.0003427396321261282,0.0003427396321261282
MK783031.1,MT903340.1,2017-11-01,2017,106211.0,3299,8753,12052,4,1,3,4,3.766088258278333e-5,0.0003031221582297666,0.0003427396321261282,0.0006458617903558948
MK783029.1,MT903340.1,2017-12-01,2017,106211.0,3299,8753,12052,4,0,3,3,3.766088258278333e-5,0.0,0.0003427396321261282,0.0003427396321261282
MT903337.1,MT903340.1,2020-09-01,2020,106211.0,3299,8753,12052,5,1,3,4,4.707610322847916e-5,0.0003031221582297666,0.0003427396321261282,0.0006458617903558948
MT903340.1,MT903340.1,2020-09-01,2020,106211.0,3299,8753,12052,0,0,0,0,0.0,0.0,0.0,0.0
MN648051.1,MT903340.1,2018-10-01,2018,106211.0,3299,8753,12052,8,4,3,7,7.532176516556666e-5,0.0012124886329190664,0.0003427396321261282,0.0015552282650451946
MT903343.1,MT903340.1,2020-09-01,2020,106211.0,3299,8753,12052,7,4,3,7,6.590654451987082e-5,0.0012124886329190664,0.0003427396321261282,0.0015552282650451946
MT903342.1,MT903340.1,2020-09-01,2020,106211.0,3299,8753,12052,8,5,3,8,7.532176516556666e-5,0.001515610791148833,0.0003427396321261282,0.0018583504232749612
OP257247,MT903340.1,2022-08-01,2022,106211.0,3299,8753,12052,27,22,3,25,0.00025421095743378746,0.006668687481054865,0.0003427396321261282,0.007011427113180993
ON563414.3,MT903340.1,2022-05-01,2022,106211.0,3299,8753,12052,27,22,3,25,0.00025421095743378746,0.006668687481054865,0.0003427396321261282,0.007011427113180993
OP257243,MT903340.1,2022-08-01,2022,106211.0,3299,8753,12052,29,24,3,27,0.00027304139872517914,0.007274931797514398,0.0003427396321261282,0.007617671429640527
OP123044,MT903340.1,2022-07-01,2022,106211.0,3299,8753,12052,27,22,3,25,0.00025421095743378746,0.006668687481054865,0.0003427396321261282,0.007011427113180993
OP123045,MT903340.1,2022-07-01,2022,106211.0,3299,8753,12052,28,23,3,26,0.0002636261780794833,0.006971809639284632,0.0003427396321261282,0.00731454927141076
OP123041,MT903340.1,2022-07-01,2022,106211.0,3299,8753,12052,27,22,3,25,0.00025421095743378746,0.006668687481054865,0.0003427396321261282,0.007011427113180993
OP123040,MT903340.1,2022-07-01,2022,106211.0,3299,8753,12052,27,22,3,25,0.00025421095743378746,0.006668687481054865,0.0003427396321261282,0.007011427113180993
OP225968,MT903340.1,2022-06-01,2022,106211.0,3299,8753,12052,27,22,3,25,0.00025421095743378746,0.006668687481054865,0.0003427396321261282,0.007011427113180993
