acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642616,OP123045,1968-01-01,1968,96001.0,2964,7902,10866,155,7,35,42,0.0016145665149321362,0.0023616734143049934,0.00442925841559099,0.006790931829895984
KJ642617,OP123045,1971-01-01,1971,103052.0,3185,8494,11679,40,0,27,27,0.0003881535535457827,0.0,0.0031787143866258537,0.0031787143866258537
KP849470,OP123045,1971-01-01,1971,92757.0,2851,7625,10476,153,8,34,42,0.0016494711989391635,0.0028060329708874078,0.004459016393442623,0.0072650493643300305
NC_003310,OP123045,1996-01-01,1996,96624.0,2966,7937,10903,378,27,43,70,0.003912071535022355,0.009103169251517195,0.005417664104825501,0.014520833356342695
JX878428,OP123045,2007-01-01,2007,95894.0,2944,7872,10816,356,24,42,66,0.0037124324775272698,0.008152173913043478,0.005335365853658537,0.013487539766702014
JX878410,OP123045,2007-01-01,2007,90828.0,2783,7461,10244,328,22,40,62,0.0036112212093187125,0.007905138339920948,0.0053612116338292454,0.013266349973750194
MK783028,OP123045,2017-01-01,2017,103050.0,3185,8494,11679,25,0,23,23,0.00024260067928190198,0.0,0.002707793736755357,0.002707793736755357
MK783030,OP123045,2017-01-01,2017,103050.0,3185,8494,11679,29,4,23,27,0.0002814167879670063,0.0012558869701726845,0.002707793736755357,0.003963680706928041
MK783032,OP123045,2017-01-01,2017,103050.0,3185,8494,11679,25,0,23,23,0.00024260067928190198,0.0,0.002707793736755357,0.002707793736755357
MK783031,OP123045,2017-01-01,2017,103050.0,3185,8494,11679,26,1,23,24,0.0002523047064531781,0.0003139717425431711,0.002707793736755357,0.003021765479298528
MK783029,OP123045,2017-01-01,2017,103050.0,3185,8494,11679,26,0,23,23,0.0002523047064531781,0.0,0.002707793736755357,0.002707793736755357
MT903337,OP123045,2018-01-01,2018,103055.0,3185,8494,11679,27,1,23,24,0.00026199602154189513,0.0003139717425431711,0.002707793736755357,0.003021765479298528
