acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642616,ON813267,1968-01-01,1968,96042.0,2962,7904,10866,154,7,34,41,0.0016034651506632515,0.002363268062120189,0.00430161943319838,0.0066648874953185696
KJ642617,ON813267,1971-01-01,1971,103093.0,3183,8496,11679,40,0,27,27,0.0003879991852017111,0.0,0.0031779661016949155,0.0031779661016949155
KP849470,ON813267,1971-01-01,1971,92786.0,2849,7626,10475,152,8,33,41,0.0016381781734313367,0.002808002808002808,0.004327301337529505,0.007135304145532312
NC_003310,ON813267,1996-01-01,1996,96665.0,2964,7939,10903,377,27,42,69,0.0039000672425386646,0.009109311740890687,0.005290338833606248,0.014399650574496936
JX878428,ON813267,2007-01-01,2007,95906.0,2942,7874,10816,355,24,41,65,0.003701541092319563,0.008157715839564922,0.005207010414020828,0.01336472625358575
JX878410,ON813267,2007-01-01,2007,90828.0,2781,7462,10243,327,22,39,61,0.0036002113885585945,0.007910823444804028,0.005226480836236934,0.013137304281040962
MK783028,ON813267,2017-01-01,2017,103091.0,3183,8496,11679,24,0,22,22,0.0002328040275096759,0.0,0.0025894538606403015,0.0025894538606403015
MK783030,ON813267,2017-01-01,2017,103091.0,3183,8496,11679,28,4,22,26,0.0002716046987612886,0.0012566760917373547,0.0025894538606403015,0.003846129952377656
MK783032,ON813267,2017-01-01,2017,103091.0,3183,8496,11679,24,0,22,22,0.0002328040275096759,0.0,0.0025894538606403015,0.0025894538606403015
MK783031,ON813267,2017-01-01,2017,103091.0,3183,8496,11679,25,1,22,23,0.00024250419532257907,0.00031416902293433867,0.0025894538606403015,0.0029036228835746403
MK783029,ON813267,2017-01-01,2017,103091.0,3183,8496,11679,25,0,22,22,0.00024250419532257907,0.0,0.0025894538606403015,0.0025894538606403015
MT903337,ON813267,2018-01-01,2018,103096.0,3183,8496,11679,26,1,22,23,0.0002521921316054939,0.00031416902293433867,0.0025894538606403015,0.0029036228835746403
MT903340,ON813267,2018-01-01,2018,103096.0,3184,8496,11680,27,3,22,25,0.000261891828974936,0.0009422110552763819,0.0025894538606403015,0.003531664915916683
MN648051,ON813267,2018-01-01,2018,103055.0,3182,8492,11674,21,0,18,18,0.00020377468342147397,0.0,0.002119642016015073,0.002119642016015073
MT903343,ON813267,2018-01-01,2018,103096.0,3184,8496,11680,20,0,18,18,0.00019399394738884147,0.0,0.00211864406779661,0.00211864406779661
MT903344,ON813267,2018-01-01,2018,103096.0,3184,8496,11680,18,0,16,16,0.00017459455264995732,0.0,0.0018832391713747645,0.0018832391713747645
MT903345,ON813267,2018-01-01,2018,103096.0,3184,8496,11680,18,0,16,16,0.00017459455264995732,0.0,0.0018832391713747645,0.0018832391713747645
NC_063383,ON813267,2018-01-01,2018,103096.0,3184,8496,11680,27,3,22,25,0.000261891828974936,0.0009422110552763819,0.0025894538606403015,0.003531664915916683
MT903342,ON813267,2019-01-01,2019,103096.0,3184,8496,11680,21,1,18,19,0.00020369364475828354,0.000314070351758794,0.00211864406779661,0.002432714419555404
ON676708,ON813267,2021-01-01,2021,103096.0,3184,8496,11680,6,1,3,4,5.819818421665244e-5,0.000314070351758794,0.00035310734463276836,0.0006671776963915624
OP257247,ON813267,2022-01-01,2022,103096.0,3184,8496,11680,0,0,0,0,0.0,0.0,0.0,0.0
ON563414,ON813267,2022-01-01,2022,103096.0,3184,8496,11680,0,0,0,0,0.0,0.0,0.0,0.0
OP257243,ON813267,2022-01-01,2022,103096.0,3184,8496,11680,2,2,0,2,1.9399394738884146e-5,0.000628140703517588,0.0,0.000628140703517588
OP123044,ON813267,2022-01-01,2022,103096.0,3184,8496,11680,0,0,0,0,0.0,0.0,0.0,0.0
OP123045,ON813267,2022-01-01,2022,103096.0,3184,8496,11680,1,1,0,1,9.699697369442073e-6,0.000314070351758794,0.0,0.000314070351758794
OP123041,ON813267,2022-01-01,2022,103096.0,3184,8496,11680,0,0,0,0,0.0,0.0,0.0,0.0
OP123040,ON813267,2022-01-01,2022,103096.0,3184,8496,11680,0,0,0,0,0.0,0.0,0.0,0.0
OP225968,ON813267,2022-01-01,2022,103096.0,3184,8496,11680,0,0,0,0,0.0,0.0,0.0,0.0
ON649713,ON813267,2022-01-01,2022,98920.0,3043,8180,11223,1,1,0,1,1.0109179134654266e-5,0.00032862306933946765,0.0,0.00032862306933946765
ON843176,ON813267,2022-01-01,2022,103096.0,3184,8496,11680,0,0,0,0,0.0,0.0,0.0,0.0
ON843174,ON813267,2022-01-01,2022,103096.0,3184,8496,11680,1,0,0,0,9.699697369442073e-6,0.0,0.0,0.0
ON843173,ON813267,2022-01-01,2022,103096.0,3184,8496,11680,0,0,0,0,0.0,0.0,0.0,0.0
ON843172,ON813267,2022-01-01,2022,103096.0,3184,8496,11680,0,0,0,0,0.0,0.0,0.0,0.0
ON694329,ON813267,2022-01-01,2022,103096.0,3184,8496,11680,0,0,0,0,0.0,0.0,0.0,0.0
ON813267,ON813267,2022-01-01,2022,103096.0,3184,8496,11680,0,0,0,0,0.0,0.0,0.0,0.0
ON813266,ON813267,2022-01-01,2022,103096.0,3184,8496,11680,0,0,0,0,0.0,0.0,0.0,0.0
ON813261,ON813267,2022-01-01,2022,103096.0,3184,8496,11680,2,2,0,2,1.9399394738884146e-5,0.000628140703517588,0.0,0.000628140703517588
ON813255,ON813267,2022-01-01,2022,103096.0,3184,8496,11680,0,0,0,0,0.0,0.0,0.0,0.0
ON813251,ON813267,2022-01-01,2022,102565.0,3176,8458,11634,0,0,0,0,0.0,0.0,0.0,0.0
