acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642616,ON674051,1968-01-01,1968,45803.0,1378,3599,4977,66,4,9,13,0.0014409536493242801,0.002902757619738752,0.0025006946373992774,0.005403452257138029
KJ642617,ON674051,1971-01-01,1971,49888.0,1516,3933,5449,13,0,4,4,0.00026058370750481075,0.0,0.0010170353419781336,0.0010170353419781336
KP849470,ON674051,1971-01-01,1971,42258.0,1246,3308,4554,58,5,9,14,0.001372521179421648,0.0040128410914927765,0.002720677146311971,0.006733518237804747
NC_003310,ON674051,1996-01-01,1996,45554.0,1363,3556,4919,168,11,13,24,0.0036879308073934232,0.008070432868672046,0.003655793025871766,0.011726225894543812
JX878428,ON674051,2007-01-01,2007,45339.0,1362,3523,4885,159,10,12,22,0.0035069145768543636,0.007342143906020558,0.0034061879080329264,0.010748331814053484
JX878410,ON674051,2007-01-01,2007,42883.0,1284,3325,4609,148,9,11,20,0.003451251078515962,0.007009345794392523,0.0033082706766917294,0.010317616471084253
MK783028,ON674051,2017-01-01,2017,49890.0,1516,3933,5449,4,0,3,3,8.017638805371819e-5,0.0,0.0007627765064836003,0.0007627765064836003
MK783030,ON674051,2017-01-01,2017,49890.0,1516,3933,5449,7,3,3,6,0.00014030867909400682,0.001978891820580475,0.0007627765064836003,0.0027416683270640755
MK783032,ON674051,2017-01-01,2017,49890.0,1516,3933,5449,4,0,3,3,8.017638805371819e-5,0.0,0.0007627765064836003,0.0007627765064836003
MK783031,ON674051,2017-01-01,2017,49890.0,1516,3933,5449,4,0,3,3,8.017638805371819e-5,0.0,0.0007627765064836003,0.0007627765064836003
MK783029,ON674051,2017-01-01,2017,49890.0,1516,3933,5449,4,0,3,3,8.017638805371819e-5,0.0,0.0007627765064836003,0.0007627765064836003
MT903337,ON674051,2018-01-01,2018,49900.0,1516,3934,5450,5,0,3,3,0.0001002004008016032,0.0,0.000762582613116421,0.000762582613116421
MT903340,ON674051,2018-01-01,2018,50000.0,1520,3945,5465,6,2,3,5,0.00012,0.0013157894736842105,0.0007604562737642585,0.002076245747448469
MN648051,ON674051,2018-01-01,2018,49771.0,1511,3918,5429,6,1,3,4,0.0001205521287496735,0.0006618133686300463,0.0007656967840735069,0.0014275101527035533
MT903343,ON674051,2018-01-01,2018,50000.0,1520,3945,5465,5,1,3,4,0.0001,0.0006578947368421052,0.0007604562737642585,0.0014183510106063639
MT903344,ON674051,2018-01-01,2018,50000.0,1520,3945,5465,6,2,3,5,0.00012,0.0013157894736842105,0.0007604562737642585,0.002076245747448469
MT903345,ON674051,2018-01-01,2018,50000.0,1520,3945,5465,6,2,3,5,0.00012,0.0013157894736842105,0.0007604562737642585,0.002076245747448469
NC_063383,ON674051,2018-01-01,2018,50000.0,1520,3945,5465,6,2,3,5,0.00012,0.0013157894736842105,0.0007604562737642585,0.002076245747448469
MT903342,ON674051,2019-01-01,2019,49992.0,1520,3945,5465,5,1,3,4,0.00010001600256040966,0.0006578947368421052,0.0007604562737642585,0.0014183510106063639
ON676707,ON674051,2021-01-01,2021,49992.0,1520,3945,5465,10,7,2,9,0.00020003200512081932,0.004605263157894736,0.0005069708491761723,0.005112234007070908
ON676708,ON674051,2021-01-01,2021,49627.0,1511,3914,5425,13,9,2,11,0.00026195417816914177,0.005956320317670417,0.000510986203372509,0.006467306521042926
