acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642616,JX878428,1968-01-01,1968,98114.0,2987,8025,11012,321,24,24,48,0.0032717043439264527,0.008034817542684968,0.0029906542056074765,0.011025471748292444
KJ642617,JX878428,1971-01-01,1971,93980.0,2863,7629,10492,319,20,23,43,0.0033943392211108745,0.006985679357317499,0.003014811901953074,0.010000491259270574
KP849470,JX878428,1971-01-01,1971,97536.0,2974,7995,10969,327,25,26,51,0.0033526082677165355,0.008406186953597848,0.0032520325203252032,0.011658219473923051
NC_003310,JX878428,1996-01-01,1996,100364.0,3057,8205,11262,46,1,2,3,0.00045833167271133073,0.00032711808963035657,0.0002437538086532602,0.0005708718982836168
JX878428,JX878428,2007-01-01,2007,100797.0,3071,8248,11319,0,0,0,0,0.0,0.0,0.0,0.0
JX878410,JX878428,2007-01-01,2007,96093.0,2924,7872,10796,5,0,0,0,5.203292643584861e-5,0.0,0.0,0.0
MK783028,JX878428,2017-01-01,2017,93963.0,2861,7627,10488,325,21,23,44,0.003458808254312868,0.007340090877315624,0.003015602464927232,0.010355693342242856
MK783030,JX878428,2017-01-01,2017,93963.0,2861,7627,10488,325,21,23,44,0.003458808254312868,0.007340090877315624,0.003015602464927232,0.010355693342242856
MK783032,JX878428,2017-01-01,2017,93963.0,2861,7627,10488,325,21,23,44,0.003458808254312868,0.007340090877315624,0.003015602464927232,0.010355693342242856
MK783031,JX878428,2017-01-01,2017,93963.0,2861,7627,10488,326,22,23,45,0.003469450741249215,0.007689619014330654,0.003015602464927232,0.010705221479257886
MK783029,JX878428,2017-01-01,2017,93963.0,2861,7627,10488,326,21,23,44,0.003469450741249215,0.007340090877315624,0.003015602464927232,0.010355693342242856
MT903337,JX878428,2018-01-01,2018,93971.0,2861,7628,10489,327,22,23,45,0.003479796958636175,0.007689619014330654,0.003015207131620346,0.010704826145951
MT903340,JX878428,2018-01-01,2018,93670.0,2854,7599,10453,328,24,23,47,0.0035016547453827268,0.008409250175192713,0.0030267140413212266,0.011435964216513939
MN648051,JX878428,2018-01-01,2018,94039.0,2863,7629,10492,329,24,23,47,0.0034985484745690618,0.008382815228781,0.003014811901953074,0.011397627130734073
MT903343,JX878428,2018-01-01,2018,93676.0,2854,7602,10456,328,24,23,47,0.003501430462445023,0.008409250175192713,0.0030255196001052354,0.011434769775297948
MT903344,JX878428,2018-01-01,2018,94165.0,2871,7648,10519,332,26,24,50,0.0035257261190463547,0.009056078021595262,0.0031380753138075313,0.012194153335402793
MT903345,JX878428,2018-01-01,2018,93832.0,2858,7625,10483,329,25,23,48,0.0035062665188848154,0.00874737578726382,0.003016393442622951,0.011763769229886771
NC_063383,JX878428,2018-01-01,2018,93670.0,2854,7599,10453,328,24,23,47,0.0035016547453827268,0.008409250175192713,0.0030267140413212266,0.011435964216513939
MT903342,JX878428,2019-01-01,2019,93690.0,2854,7603,10457,328,24,23,47,0.003500907247304942,0.008409250175192713,0.0030251216625016442,0.011434371837694357
ON676708,JX878428,2021-01-01,2021,93657.0,2860,7601,10461,344,37,24,61,0.003672976926444366,0.012937062937062937,0.003157479279042231,0.01609454221610517
OP257247,JX878428,2022-01-01,2022,93657.0,2860,7601,10461,345,38,24,62,0.003683654184951472,0.013286713286713287,0.003157479279042231,0.01644419256575552
ON563414,JX878428,2022-01-01,2022,93692.0,2854,7603,10457,342,37,23,60,0.0036502582931306833,0.01296426068675543,0.0030251216625016442,0.015989382349257075
OP257243,JX878428,2022-01-01,2022,93293.0,2845,7566,10411,343,38,23,61,0.0036765888115935816,0.01335676625659051,0.0030399154110494317,0.016396681667639943
OP123044,JX878428,2022-01-01,2022,93657.0,2860,7601,10461,345,38,24,62,0.003683654184951472,0.013286713286713287,0.003157479279042231,0.01644419256575552
OP123045,JX878428,2022-01-01,2022,93657.0,2860,7601,10461,345,38,24,62,0.003683654184951472,0.013286713286713287,0.003157479279042231,0.01644419256575552
OP123041,JX878428,2022-01-01,2022,93293.0,2845,7566,10411,342,37,23,60,0.0036658698937755245,0.013005272407732865,0.0030399154110494317,0.016045187818782298
OP123040,JX878428,2022-01-01,2022,93293.0,2845,7565,10410,342,37,23,60,0.0036658698937755245,0.013005272407732865,0.003040317250495704,0.016045589658228568
OP225968,JX878428,2022-01-01,2022,94081.0,2869,7637,10506,345,38,24,62,0.003667052858706859,0.013245033112582781,0.0031425952599188163,0.016387628372501597
ON649713,JX878428,2022-01-01,2022,88404.0,2682,7180,9862,327,38,22,60,0.003698927650332564,0.014168530947054437,0.003064066852367688,0.017232597799422125
ON843176,JX878428,2022-01-01,2022,94050.0,2869,7636,10505,345,38,24,62,0.003668261562998405,0.013245033112582781,0.003143006809848088,0.016388039922430868
ON843174,JX878428,2022-01-01,2022,93678.0,2854,7601,10455,343,37,23,60,0.003661478682294669,0.01296426068675543,0.0030259176424154714,0.015990178329170903
ON843173,JX878428,2022-01-01,2022,93678.0,2854,7601,10455,342,37,23,60,0.0036508038173317108,0.01296426068675543,0.0030259176424154714,0.015990178329170903
ON843172,JX878428,2022-01-01,2022,93678.0,2854,7601,10455,342,37,23,60,0.0036508038173317108,0.01296426068675543,0.0030259176424154714,0.015990178329170903
ON694329,JX878428,2022-01-01,2022,93831.0,2859,7617,10476,342,37,23,60,0.0036448508488665793,0.012941587967820916,0.003019561507155048,0.015961149474975966
ON813267,JX878428,2022-01-01,2022,93657.0,2860,7601,10461,345,38,24,62,0.003683654184951472,0.013286713286713287,0.003157479279042231,0.01644419256575552
ON813266,JX878428,2022-01-01,2022,93657.0,2860,7601,10461,345,38,24,62,0.003683654184951472,0.013286713286713287,0.003157479279042231,0.01644419256575552
ON813261,JX878428,2022-01-01,2022,93657.0,2860,7601,10461,347,40,24,64,0.003705008701965683,0.013986013986013986,0.003157479279042231,0.017143493265056216
ON813255,JX878428,2022-01-01,2022,93657.0,2860,7601,10461,345,38,24,62,0.003683654184951472,0.013286713286713287,0.003157479279042231,0.01644419256575552
ON813251,JX878428,2022-01-01,2022,93337.0,2855,7578,10433,343,38,24,62,0.0036748556306716524,0.013309982486865149,0.003167062549485352,0.0164770450363505
OP215267,JX878428,2022-01-01,2022,93657.0,2860,7601,10461,345,38,24,62,0.003683654184951472,0.013286713286713287,0.003157479279042231,0.01644419256575552
