acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642616,ON843172,1968-01-01,1968,96025.0,2962,7903,10865,154,7,34,41,0.001603749023691747,0.002363268062120189,0.004302163735290396,0.006665431797410585
KJ642617,ON843172,1971-01-01,1971,103076.0,3183,8495,11678,40,0,27,27,0.00038806317668516434,0.0,0.0031783402001177162,0.0031783402001177162
KP849470,ON843172,1971-01-01,1971,92781.0,2849,7626,10475,152,8,33,41,0.0016382664554165185,0.002808002808002808,0.004327301337529505,0.007135304145532312
NC_003310,ON843172,1996-01-01,1996,96648.0,2964,7938,10902,377,27,42,69,0.0039007532489032364,0.009109311740890687,0.005291005291005291,0.014400317031895978
JX878428,ON843172,2007-01-01,2007,95918.0,2942,7873,10815,355,24,41,65,0.0037010780041285265,0.008157715839564922,0.005207671789660866,0.013365387629225789
JX878410,ON843172,2007-01-01,2007,90852.0,2781,7462,10243,327,22,39,61,0.003599260335490688,0.007910823444804028,0.005226480836236934,0.013137304281040962
MK783028,ON843172,2017-01-01,2017,103074.0,3183,8495,11678,24,0,22,22,0.00023284242388963268,0.0,0.0025897586815773984,0.0025897586815773984
MK783030,ON843172,2017-01-01,2017,103074.0,3183,8495,11678,28,4,22,26,0.0002716494945379048,0.0012566760917373547,0.0025897586815773984,0.003846434773314753
MK783032,ON843172,2017-01-01,2017,103074.0,3183,8495,11678,24,0,22,22,0.00023284242388963268,0.0,0.0025897586815773984,0.0025897586815773984
MK783031,ON843172,2017-01-01,2017,103074.0,3183,8495,11678,25,1,22,23,0.00024254419155170072,0.00031416902293433867,0.0025897586815773984,0.002903927704511737
MK783029,ON843172,2017-01-01,2017,103074.0,3183,8495,11678,25,0,22,22,0.00024254419155170072,0.0,0.0025897586815773984,0.0025897586815773984
MT903337,ON843172,2018-01-01,2018,103079.0,3183,8495,11678,26,1,22,23,0.00025223372364885187,0.00031416902293433867,0.0025897586815773984,0.002903927704511737
MT903340,ON843172,2018-01-01,2018,103079.0,3184,8495,11679,27,3,22,25,0.0002619350207122692,0.0009422110552763819,0.0025897586815773984,0.0035319697368537805
MN648051,ON843172,2018-01-01,2018,103038.0,3182,8491,11673,21,0,18,18,0.0002038083037326035,0.0,0.002119891649982334,0.002119891649982334
MT903343,ON843172,2018-01-01,2018,103079.0,3184,8495,11679,20,0,18,18,0.00019402594126834757,0.0,0.002118893466745144,0.002118893466745144
MT903344,ON843172,2018-01-01,2018,103079.0,3184,8495,11679,18,0,16,16,0.00017462334714151283,0.0,0.001883460859329017,0.001883460859329017
MT903345,ON843172,2018-01-01,2018,103079.0,3184,8495,11679,18,0,16,16,0.00017462334714151283,0.0,0.001883460859329017,0.001883460859329017
NC_063383,ON843172,2018-01-01,2018,103079.0,3184,8495,11679,27,3,22,25,0.0002619350207122692,0.0009422110552763819,0.0025897586815773984,0.0035319697368537805
MT903342,ON843172,2019-01-01,2019,103079.0,3184,8495,11679,21,1,18,19,0.00020372723833176495,0.000314070351758794,0.002118893466745144,0.002432963818503938
ON676708,ON843172,2021-01-01,2021,102706.0,3175,8463,11638,6,1,3,4,5.841917706852569e-5,0.00031496062992125983,0.0003544842254519674,0.0006694448553732273
OP257247,ON843172,2022-01-01,2022,102706.0,3175,8463,11638,0,0,0,0,0.0,0.0,0.0,0.0
ON563414,ON843172,2022-01-01,2022,103079.0,3184,8495,11679,0,0,0,0,0.0,0.0,0.0,0.0
OP257243,ON843172,2022-01-01,2022,102706.0,3175,8463,11638,2,2,0,2,1.94730590228419e-5,0.0006299212598425197,0.0,0.0006299212598425197
OP123044,ON843172,2022-01-01,2022,102706.0,3175,8463,11638,0,0,0,0,0.0,0.0,0.0,0.0
OP123045,ON843172,2022-01-01,2022,102706.0,3175,8463,11638,1,1,0,1,9.73652951142095e-6,0.00031496062992125983,0.0,0.00031496062992125983
OP123041,ON843172,2022-01-01,2022,102706.0,3175,8463,11638,0,0,0,0,0.0,0.0,0.0,0.0
OP123040,ON843172,2022-01-01,2022,102706.0,3175,8463,11638,0,0,0,0,0.0,0.0,0.0,0.0
OP225968,ON843172,2022-01-01,2022,103079.0,3184,8495,11679,0,0,0,0,0.0,0.0,0.0,0.0
ON649713,ON843172,2022-01-01,2022,98530.0,3034,8147,11181,1,1,0,1,1.0149193139145438e-5,0.0003295978905735003,0.0,0.0003295978905735003
ON843176,ON843172,2022-01-01,2022,103079.0,3184,8495,11679,0,0,0,0,0.0,0.0,0.0,0.0
ON843174,ON843172,2022-01-01,2022,103079.0,3184,8495,11679,1,0,0,0,9.701297063417379e-6,0.0,0.0,0.0
ON843173,ON843172,2022-01-01,2022,103079.0,3184,8495,11679,0,0,0,0,0.0,0.0,0.0,0.0
ON843172,ON843172,2022-01-01,2022,103079.0,3184,8495,11679,0,0,0,0,0.0,0.0,0.0,0.0
ON694329,ON843172,2022-01-01,2022,103079.0,3184,8495,11679,0,0,0,0,0.0,0.0,0.0,0.0
ON813267,ON843172,2022-01-01,2022,102706.0,3175,8463,11638,0,0,0,0,0.0,0.0,0.0,0.0
ON813266,ON843172,2022-01-01,2022,102706.0,3175,8463,11638,0,0,0,0,0.0,0.0,0.0,0.0
ON813261,ON843172,2022-01-01,2022,102706.0,3175,8463,11638,2,2,0,2,1.94730590228419e-5,0.0006299212598425197,0.0,0.0006299212598425197
ON813255,ON843172,2022-01-01,2022,102706.0,3175,8463,11638,0,0,0,0,0.0,0.0,0.0,0.0
ON813251,ON843172,2022-01-01,2022,102204.0,3167,8425,11592,0,0,0,0,0.0,0.0,0.0,0.0
OP215267,ON843172,2022-01-01,2022,102706.0,3175,8463,11638,0,0,0,0,0.0,0.0,0.0,0.0
