acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642616,OP062235,1968-01-01,1968,83882.0,2441,6306,8747,134,6,31,37,0.0015974821773443648,0.0024580090126997134,0.004915953060577228,0.007373962073276941
KJ642617,OP062235,1971-01-01,1971,95580.0,2790,7187,9977,39,0,27,27,0.00040803515379786567,0.0,0.003756783080562126,0.003756783080562126
KP849470,OP062235,1971-01-01,1971,76074.0,2214,5717,7931,121,7,29,36,0.0015905565633462155,0.0031616982836495033,0.005072590519503236,0.008234288803152738
NC_003310,OP062235,1996-01-01,1996,83885.0,2450,6333,8783,318,20,36,56,0.0037909042141026405,0.00816326530612245,0.005684509711037423,0.013847775017159874
JX878428,OP062235,2007-01-01,2007,81761.0,2396,6139,8535,288,18,34,52,0.003522461809420139,0.007512520868113523,0.005538361296628116,0.013050882164741638
JX878410,OP062235,2007-01-01,2007,72569.0,2159,5476,7635,250,16,31,47,0.0034449971751023163,0.007410838351088467,0.005661066471877283,0.01307190482296575
MK783028,OP062235,2017-01-01,2017,95574.0,2790,7187,9977,25,0,23,23,0.0002615774164521732,0.0,0.003200222624182552,0.003200222624182552
MK783030,OP062235,2017-01-01,2017,95574.0,2790,7187,9977,29,4,23,27,0.0003034298030845209,0.0014336917562724014,0.003200222624182552,0.004633914380454953
MK783032,OP062235,2017-01-01,2017,95574.0,2790,7187,9977,25,0,23,23,0.0002615774164521732,0.0,0.003200222624182552,0.003200222624182552
MK783031,OP062235,2017-01-01,2017,95574.0,2790,7187,9977,26,1,23,24,0.0002720405131102601,0.00035842293906810036,0.003200222624182552,0.0035586455632506523
MK783029,OP062235,2017-01-01,2017,95574.0,2790,7187,9977,26,0,23,23,0.0002720405131102601,0.0,0.003200222624182552,0.003200222624182552
MT903337,OP062235,2018-01-01,2018,95587.0,2790,7188,9978,26,0,23,23,0.0002720035151223493,0.0,0.003199777406789093,0.003199777406789093
MT903340,OP062235,2018-01-01,2018,95894.0,2802,7214,10016,28,3,23,26,0.00029198907126618977,0.0010706638115631692,0.00318824507901303,0.004258908890576199
