acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642616,MK783031,1968-01-01,1968,96626.0,2985,7920,10905,133,7,15,22,0.0013764411235071307,0.0023450586264656616,0.001893939393939394,0.004238998020405055
KJ642617,MK783031,1971-01-01,1971,103048.0,3196,8476,11672,17,0,6,6,0.00016497166369070724,0.0,0.0007078810759792355,0.0007078810759792355
KP849470,MK783031,1971-01-01,1971,93370.0,2872,7643,10515,131,8,14,22,0.0014030202420477669,0.002785515320334262,0.0018317414627763966,0.004617256783110658
NC_003310,MK783031,1996-01-01,1996,96615.0,2974,7921,10895,360,27,27,54,0.0037261294829995344,0.009078681909885675,0.00340866052266128,0.012487342432546955
JX878428,MK783031,2007-01-01,2007,95885.0,2952,7856,10808,338,24,26,50,0.00352505605673463,0.008130081300813009,0.003309572301425662,0.011439653602238671
JX878410,MK783031,2007-01-01,2007,91138.0,2799,7461,10260,312,23,24,47,0.003423379929337927,0.008217220435869954,0.003216726980297547,0.011433947416167501
MK783028,MK783031,2017-01-01,2017,103046.0,3196,8476,11672,1,0,1,1,9.704403858470975e-6,0.0,0.00011798017932987259,0.00011798017932987259
MK783030,MK783031,2017-01-01,2017,103046.0,3196,8476,11672,5,4,1,5,4.852201929235487e-5,0.0012515644555694619,0.00011798017932987259,0.0013695446348993344
MK783032,MK783031,2017-01-01,2017,103046.0,3196,8476,11672,1,0,1,1,9.704403858470975e-6,0.0,0.00011798017932987259,0.00011798017932987259
MK783031,MK783031,2017-01-01,2017,103046.0,3196,8476,11672,0,0,0,0,0.0,0.0,0.0,0.0
MK783029,MK783031,2017-01-01,2017,103046.0,3196,8476,11672,2,0,1,1,1.940880771694195e-5,0.0,0.00011798017932987259,0.00011798017932987259
