acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642617.1,MT903341,1971-01-01,1971,101552.0,3131,8433,11564,19,0,8,8,0.00018709626595241847,0.0,0.0009486540969998814,0.0009486540969998814
KP849470.1,MT903341,1971-01-01,1971,101289.0,3122,8416,11538,137,8,19,27,0.0013525654315868455,0.0025624599615631004,0.0022576045627376424,0.004820064524300742
JX878428.1,MT903341,2007-06-01,2007,100911.0,3118,8381,11499,355,27,32,59,0.0035179514621795443,0.008659397049390635,0.003818160124090204,0.01247755717348084
MK783028.1,MT903341,2017-11-01,2017,101550.0,3131,8433,11564,4,0,4,4,3.9389463318562286e-5,0.0,0.0004743270484999407,0.0004743270484999407
MK783030.1,MT903341,2017-11-01,2017,101550.0,3131,8433,11564,7,3,4,7,6.8931560807484e-5,0.0009581603321622484,0.0004743270484999407,0.0014324873806621891
MK783032.1,MT903341,2017-11-01,2017,101550.0,3131,8433,11564,4,0,4,4,3.9389463318562286e-5,0.0,0.0004743270484999407,0.0004743270484999407
MK783031.1,MT903341,2017-11-01,2017,101550.0,3131,8433,11564,5,1,4,5,4.9236829148202856e-5,0.00031938677738741617,0.0004743270484999407,0.0007937138258873569
MK783029.1,MT903341,2017-12-01,2017,101550.0,3131,8433,11564,5,0,4,4,4.9236829148202856e-5,0.0,0.0004743270484999407,0.0004743270484999407
MT903337.1,MT903341,2020-09-01,2020,101550.0,3131,8433,11564,6,1,4,5,5.9084194977843426e-5,0.00031938677738741617,0.0004743270484999407,0.0007937138258873569
MT903340.1,MT903341,2020-09-01,2020,101550.0,3131,8433,11564,7,3,4,7,6.8931560807484e-5,0.0009581603321622484,0.0004743270484999407,0.0014324873806621891
MN648051.1,MT903341,2018-10-01,2018,100815.0,3112,8356,11468,1,0,0,0,9.919158855329067e-6,0.0,0.0,0.0
MT903343.1,MT903341,2020-09-01,2020,101550.0,3131,8432,11563,3,0,0,0,2.9542097488921713e-5,0.0,0.0,0.0
MT903342.1,MT903341,2020-09-01,2020,101550.0,3131,8433,11564,1,1,0,1,9.847365829640572e-6,0.00031938677738741617,0.0,0.00031938677738741617
OP257247,MT903341,2022-08-01,2022,101550.0,3131,8433,11564,17,15,0,15,0.0001674052191038897,0.0047908016608112424,0.0,0.0047908016608112424
ON563414.3,MT903341,2022-05-01,2022,101550.0,3131,8433,11564,17,15,0,15,0.0001674052191038897,0.0047908016608112424,0.0,0.0047908016608112424
OP257243,MT903341,2022-08-01,2022,101550.0,3131,8433,11564,19,17,0,17,0.00018709995076317086,0.005429575215586075,0.0,0.005429575215586075
OP123044,MT903341,2022-07-01,2022,101550.0,3131,8433,11564,17,15,0,15,0.0001674052191038897,0.0047908016608112424,0.0,0.0047908016608112424
OP123045,MT903341,2022-07-01,2022,101550.0,3131,8433,11564,18,16,0,16,0.00017725258493353027,0.005110188438198659,0.0,0.005110188438198659
OP123041,MT903341,2022-07-01,2022,101550.0,3131,8433,11564,17,15,0,15,0.0001674052191038897,0.0047908016608112424,0.0,0.0047908016608112424
OP123040,MT903341,2022-07-01,2022,101550.0,3131,8433,11564,17,15,0,15,0.0001674052191038897,0.0047908016608112424,0.0,0.0047908016608112424
OP225968,MT903341,2022-06-01,2022,101550.0,3131,8433,11564,19,15,0,15,0.00018709995076317086,0.0047908016608112424,0.0,0.0047908016608112424
ON649713.1,MT903341,2022-05-01,2022,100827.0,3102,8382,11484,18,16,0,16,0.0001785236097473891,0.0051579626047711154,0.0,0.0051579626047711154
ON843176,MT903341,2022-06-01,2022,101550.0,3131,8433,11564,17,15,0,15,0.0001674052191038897,0.0047908016608112424,0.0,0.0047908016608112424
