acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642616,ON843173,1968-01-01,1968,96077.0,2962,7902,10864,154,7,34,41,0.0016028810225131925,0.002363268062120189,0.004302708175145533,0.006665976237265722
KJ642617,ON843173,1971-01-01,1971,103128.0,3183,8494,11677,40,0,27,27,0.0003878675044604763,0.0,0.0031787143866258537,0.0031787143866258537
KP849470,ON843173,1971-01-01,1971,92833.0,2849,7625,10474,152,8,33,41,0.0016373487876078549,0.002808002808002808,0.004327868852459016,0.007135871660461824
NC_003310,ON843173,1996-01-01,1996,96700.0,2964,7937,10901,377,27,42,69,0.0038986556359875903,0.009109311740890687,0.0052916719163411865,0.014400983657231874
JX878428,ON843173,2007-01-01,2007,95970.0,2942,7872,10814,355,24,41,65,0.0036990726268625613,0.008157715839564922,0.005208333333333333,0.013366049172898256
JX878410,ON843173,2007-01-01,2007,90904.0,2781,7461,10242,327,22,39,61,0.003597201443280824,0.007910823444804028,0.005227181342983514,0.013138004787787542
MK783028,ON843173,2017-01-01,2017,103126.0,3183,8494,11677,24,0,22,22,0.00023272501599984485,0.0,0.0025900635742877325,0.0025900635742877325
MK783030,ON843173,2017-01-01,2017,103126.0,3183,8494,11677,28,4,22,26,0.00027151251866648564,0.0012566760917373547,0.0025900635742877325,0.003846739666025087
MK783032,ON843173,2017-01-01,2017,103126.0,3183,8494,11677,24,0,22,22,0.00023272501599984485,0.0,0.0025900635742877325,0.0025900635742877325
MK783031,ON843173,2017-01-01,2017,103126.0,3183,8494,11677,25,1,22,23,0.00024242189166650505,0.00031416902293433867,0.0025900635742877325,0.002904232597222071
MK783029,ON843173,2017-01-01,2017,103126.0,3183,8494,11677,25,0,22,22,0.00024242189166650505,0.0,0.0025900635742877325,0.0025900635742877325
MT903337,ON843173,2018-01-01,2018,103131.0,3183,8494,11677,26,1,22,23,0.00025210654410410063,0.00031416902293433867,0.0025900635742877325,0.002904232597222071
MT903340,ON843173,2018-01-01,2018,103131.0,3184,8494,11678,27,3,22,25,0.000261802949646566,0.0009422110552763819,0.0025900635742877325,0.0035322746295641146
MN648051,ON843173,2018-01-01,2018,103090.0,3182,8490,11672,21,0,18,18,0.00020370550004850132,0.0,0.0021201413427561835,0.0021201413427561835
MT903343,ON843173,2018-01-01,2018,103131.0,3184,8494,11678,20,0,18,18,0.00019392811084930817,0.0,0.0021191429244172355,0.0021191429244172355
MT903344,ON843173,2018-01-01,2018,103131.0,3184,8494,11678,18,0,16,16,0.00017453529976437735,0.0,0.0018836825994819873,0.0018836825994819873
MT903345,ON843173,2018-01-01,2018,103131.0,3184,8494,11678,18,0,16,16,0.00017453529976437735,0.0,0.0018836825994819873,0.0018836825994819873
NC_063383,ON843173,2018-01-01,2018,103131.0,3184,8494,11678,27,3,22,25,0.000261802949646566,0.0009422110552763819,0.0025900635742877325,0.0035322746295641146
MT903342,ON843173,2019-01-01,2019,103131.0,3184,8494,11678,21,1,18,19,0.00020362451639177357,0.000314070351758794,0.0021191429244172355,0.0024332132761760296
ON676708,ON843173,2021-01-01,2021,102758.0,3175,8462,11637,6,1,3,4,5.838961443391269e-5,0.00031496062992125983,0.0003545261167572678,0.0006694867466785276
OP257247,ON843173,2022-01-01,2022,102758.0,3175,8462,11637,0,0,0,0,0.0,0.0,0.0,0.0
ON563414,ON843173,2022-01-01,2022,103131.0,3184,8494,11678,0,0,0,0,0.0,0.0,0.0,0.0
OP257243,ON843173,2022-01-01,2022,102758.0,3175,8462,11637,2,2,0,2,1.9463204811304228e-5,0.0006299212598425197,0.0,0.0006299212598425197
OP123044,ON843173,2022-01-01,2022,102758.0,3175,8462,11637,0,0,0,0,0.0,0.0,0.0,0.0
OP123045,ON843173,2022-01-01,2022,102758.0,3175,8462,11637,1,1,0,1,9.731602405652114e-6,0.00031496062992125983,0.0,0.00031496062992125983
OP123041,ON843173,2022-01-01,2022,102758.0,3175,8462,11637,0,0,0,0,0.0,0.0,0.0,0.0
OP123040,ON843173,2022-01-01,2022,102758.0,3175,8462,11637,0,0,0,0,0.0,0.0,0.0,0.0
OP225968,ON843173,2022-01-01,2022,103131.0,3184,8494,11678,0,0,0,0,0.0,0.0,0.0,0.0
ON649713,ON843173,2022-01-01,2022,98582.0,3034,8146,11180,1,1,0,1,1.0143839646182873e-5,0.0003295978905735003,0.0,0.0003295978905735003
ON843176,ON843173,2022-01-01,2022,103131.0,3184,8494,11678,0,0,0,0,0.0,0.0,0.0,0.0
ON843174,ON843173,2022-01-01,2022,103131.0,3184,8494,11678,1,0,0,0,9.696405542465408e-6,0.0,0.0,0.0
ON843173,ON843173,2022-01-01,2022,103131.0,3184,8494,11678,0,0,0,0,0.0,0.0,0.0,0.0
ON843172,ON843173,2022-01-01,2022,103131.0,3184,8494,11678,0,0,0,0,0.0,0.0,0.0,0.0
ON694329,ON843173,2022-01-01,2022,103131.0,3184,8494,11678,0,0,0,0,0.0,0.0,0.0,0.0
ON813267,ON843173,2022-01-01,2022,102758.0,3175,8462,11637,0,0,0,0,0.0,0.0,0.0,0.0
ON813266,ON843173,2022-01-01,2022,102758.0,3175,8462,11637,0,0,0,0,0.0,0.0,0.0,0.0
ON813261,ON843173,2022-01-01,2022,102758.0,3175,8462,11637,2,2,0,2,1.9463204811304228e-5,0.0006299212598425197,0.0,0.0006299212598425197
ON813255,ON843173,2022-01-01,2022,102758.0,3175,8462,11637,0,0,0,0,0.0,0.0,0.0,0.0
ON813251,ON843173,2022-01-01,2022,102256.0,3167,8424,11591,0,0,0,0,0.0,0.0,0.0,0.0
OP215267,ON843173,2022-01-01,2022,102758.0,3175,8462,11637,0,0,0,0,0.0,0.0,0.0,0.0
