acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642616,ON676707,1968-01-01,1968,45802.0,1377,3597,4974,68,4,12,16,0.001484651325269639,0.002904865649963689,0.003336113427856547,0.006240979077820236
KJ642617,ON676707,1971-01-01,1971,49895.0,1514,3931,5445,17,0,9,9,0.00034071550255536625,0.0,0.0022894937674891886,0.0022894937674891886
KP849470,ON676707,1971-01-01,1971,42257.0,1245,3306,4551,60,5,12,17,0.0014198830962917387,0.004016064257028112,0.003629764065335753,0.007645828322363865
NC_003310,ON676707,1996-01-01,1996,45553.0,1361,3554,4915,173,11,17,28,0.003797774021469497,0.008082292432035268,0.004783342712436691,0.012865635144471959
JX878428,ON676707,2007-01-01,2007,45338.0,1360,3521,4881,164,10,16,26,0.003617274692311086,0.007352941176470588,0.004544163589889236,0.011897104766359825
JX878410,ON676707,2007-01-01,2007,42882.0,1283,3323,4606,151,9,14,23,0.003521290984562287,0.007014809041309431,0.004213060487511285,0.011227869528820716
MK783028,ON676707,2017-01-01,2017,49897.0,1514,3931,5445,8,0,8,8,0.00016033028037757782,0.0,0.002035105571101501,0.002035105571101501
MK783030,ON676707,2017-01-01,2017,49897.0,1514,3931,5445,11,3,8,11,0.00022045413551916948,0.0019815059445178335,0.002035105571101501,0.004016611515619334
MK783032,ON676707,2017-01-01,2017,49897.0,1514,3931,5445,8,0,8,8,0.00016033028037757782,0.0,0.002035105571101501,0.002035105571101501
MK783031,ON676707,2017-01-01,2017,49897.0,1514,3931,5445,8,0,8,8,0.00016033028037757782,0.0,0.002035105571101501,0.002035105571101501
MK783029,ON676707,2017-01-01,2017,49897.0,1514,3931,5445,8,0,8,8,0.00016033028037757782,0.0,0.002035105571101501,0.002035105571101501
MT903337,ON676707,2018-01-01,2018,49907.0,1514,3932,5446,9,0,8,8,0.0001803354238884325,0.0,0.002034587995930824,0.002034587995930824
MT903340,ON676707,2018-01-01,2018,49714.0,1512,3921,5433,10,2,8,10,0.00020115058132518003,0.0013227513227513227,0.00204029584289722,0.0033630471656485427
MN648051,ON676707,2018-01-01,2018,49778.0,1509,3916,5425,10,1,8,9,0.00020089196030374866,0.0006626905235255136,0.0020429009193054137,0.0027055914428309276
MT903343,ON676707,2018-01-01,2018,49714.0,1512,3921,5433,9,1,8,9,0.00018103552319266204,0.0006613756613756613,0.00204029584289722,0.0027016715042728814
MT903344,ON676707,2018-01-01,2018,49714.0,1512,3921,5433,10,2,8,10,0.00020115058132518003,0.0013227513227513227,0.00204029584289722,0.0033630471656485427
MT903345,ON676707,2018-01-01,2018,49999.0,1518,3943,5461,10,2,8,10,0.0002000040000800016,0.0013175230566534915,0.002028911995942176,0.0033464350525956674
NC_063383,ON676707,2018-01-01,2018,49714.0,1512,3921,5433,10,2,8,10,0.00020115058132518003,0.0013227513227513227,0.00204029584289722,0.0033630471656485427
MT903342,ON676707,2019-01-01,2019,49999.0,1518,3943,5461,9,1,8,9,0.00018000360007200145,0.0006587615283267457,0.002028911995942176,0.0026876735242689215
ON676707,ON676707,2021-01-01,2021,49999.0,1518,3943,5461,0,0,0,0,0.0,0.0,0.0,0.0
ON676708,ON676707,2021-01-01,2021,49341.0,1503,3890,5393,17,9,7,16,0.0003445410510528769,0.005988023952095809,0.0017994858611825194,0.007787509813278328
OP257247,ON676707,2022-01-01,2022,49341.0,1503,3890,5393,19,10,7,17,0.0003850752923532154,0.00665335994677312,0.0017994858611825194,0.00845284580795564
ON563414,ON676707,2022-01-01,2022,49999.0,1518,3943,5461,20,10,8,18,0.0004000080001600032,0.006587615283267457,0.002028911995942176,0.008616527279209633
ON674051,ON676707,2022-01-01,2022,49714.0,1512,3921,5433,10,2,7,9,0.00020115058132518003,0.0013227513227513227,0.0017852588625350675,0.00310801018528639
ON675438,ON676707,2022-01-01,2022,48690.0,1487,3844,5331,13,5,8,13,0.00026699527623742043,0.0033624747814391394,0.002081165452653486,0.005443640234092625
ON803417,ON676707,2022-01-01,2022,49712.0,1512,3921,5433,20,10,8,18,0.00040231734792404246,0.006613756613756613,0.00204029584289722,0.008654052456653833
ON803417,ON676707,2022-01-01,2022,49712.0,1512,3921,5433,20,10,8,18,0.00040231734792404246,0.006613756613756613,0.00204029584289722,0.008654052456653833
OP062235,ON676707,2022-01-01,2022,43258.0,1361,3350,4711,19,10,7,17,0.00043922511442970086,0.0073475385745775165,0.00208955223880597,0.009437090813383486
OP257243,ON676707,2022-01-01,2022,49341.0,1503,3890,5393,20,11,7,18,0.00040534241300338463,0.007318695941450432,0.0017994858611825194,0.009118181802632953
OP123044,ON676707,2022-01-01,2022,49341.0,1503,3890,5393,19,10,7,17,0.0003850752923532154,0.00665335994677312,0.0017994858611825194,0.00845284580795564
OP123045,ON676707,2022-01-01,2022,49341.0,1503,3890,5393,20,11,7,18,0.00040534241300338463,0.007318695941450432,0.0017994858611825194,0.009118181802632953
OP123041,ON676707,2022-01-01,2022,49341.0,1503,3890,5393,19,10,7,17,0.0003850752923532154,0.00665335994677312,0.0017994858611825194,0.00845284580795564
OP123040,ON676707,2022-01-01,2022,49341.0,1503,3890,5393,19,10,7,17,0.0003850752923532154,0.00665335994677312,0.0017994858611825194,0.00845284580795564
OP225968,ON676707,2022-01-01,2022,49999.0,1518,3943,5461,20,10,8,18,0.0004000080001600032,0.006587615283267457,0.002028911995942176,0.008616527279209633
ON649713,ON676707,2022-01-01,2022,46145.0,1410,3645,5055,18,11,6,17,0.00039007476432982986,0.007801418439716312,0.0016460905349794238,0.009447508974695736
ON843176,ON676707,2022-01-01,2022,49714.0,1512,3921,5433,20,10,8,18,0.00040230116265036007,0.006613756613756613,0.00204029584289722,0.008654052456653833
ON843174,ON676707,2022-01-01,2022,49714.0,1512,3921,5433,20,10,8,18,0.00040230116265036007,0.006613756613756613,0.00204029584289722,0.008654052456653833
ON843173,ON676707,2022-01-01,2022,49714.0,1512,3921,5433,20,10,8,18,0.00040230116265036007,0.006613756613756613,0.00204029584289722,0.008654052456653833
ON843172,ON676707,2022-01-01,2022,49714.0,1512,3921,5433,20,10,8,18,0.00040230116265036007,0.006613756613756613,0.00204029584289722,0.008654052456653833
ON694329,ON676707,2022-01-01,2022,49978.0,1517,3941,5458,20,10,8,18,0.0004001760774740886,0.0065919578114700065,0.0020299416391778738,0.00862189945064788
ON813267,ON676707,2022-01-01,2022,49341.0,1503,3890,5393,19,10,7,17,0.0003850752923532154,0.00665335994677312,0.0017994858611825194,0.00845284580795564
ON813266,ON676707,2022-01-01,2022,49341.0,1503,3890,5393,19,10,7,17,0.0003850752923532154,0.00665335994677312,0.0017994858611825194,0.00845284580795564
ON813261,ON676707,2022-01-01,2022,49341.0,1503,3890,5393,20,11,7,18,0.00040534241300338463,0.007318695941450432,0.0017994858611825194,0.009118181802632953
ON813255,ON676707,2022-01-01,2022,49341.0,1503,3890,5393,19,10,7,17,0.0003850752923532154,0.00665335994677312,0.0017994858611825194,0.00845284580795564
ON813251,ON676707,2022-01-01,2022,48858.0,1495,3854,5349,19,10,7,17,0.00038888206639649595,0.006688963210702341,0.0018162947586922678,0.008505257969394608
OP215267,ON676707,2022-01-01,2022,49341.0,1503,3890,5393,19,10,7,17,0.0003850752923532154,0.00665335994677312,0.0017994858611825194,0.00845284580795564
