acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642617.1,MK783029.1,1971-01-01,1971,52234.0,1639,4083,5722,10,0,2,2,0.00019144618447754336,0.0,0.0004898359049718344,0.0004898359049718344
KP849470.1,MK783029.1,1971-01-01,1971,52095.0,1637,4073,5710,73,5,9,14,0.001401286111910932,0.0030543677458766036,0.00220967345936656,0.005264041205243163
JX878428.1,MK783029.1,2007-06-01,2007,52095.0,1637,4073,5710,173,13,9,22,0.003320856128227277,0.00794135613927917,0.00220967345936656,0.010151029598645729
MK783028.1,MK783029.1,2017-11-01,2017,52234.0,1639,4083,5722,0,0,0,0,0.0,0.0,0.0,0.0
MK783030.1,MK783029.1,2017-11-01,2017,52234.0,1639,4083,5722,4,4,0,4,7.657847379101735e-5,0.0024405125076266015,0.0,0.0024405125076266015
MK783032.1,MK783029.1,2017-11-01,2017,52234.0,1639,4083,5722,0,0,0,0,0.0,0.0,0.0,0.0
MK783031.1,MK783029.1,2017-11-01,2017,52234.0,1639,4083,5722,0,0,0,0,0.0,0.0,0.0,0.0
MK783029.1,MK783029.1,2017-12-01,2017,52234.0,1639,4083,5722,0,0,0,0,0.0,0.0,0.0,0.0
MT903337.1,MK783029.1,2020-09-01,2020,52234.0,1639,4083,5722,1,0,0,0,1.9144618447754337e-5,0.0,0.0,0.0
MT903340.1,MK783029.1,2020-09-01,2020,52234.0,1639,4083,5722,2,2,0,2,3.8289236895508674e-5,0.0012202562538133007,0.0,0.0012202562538133007
MN648051.1,MK783029.1,2018-10-01,2018,52234.0,1639,4083,5722,2,1,0,1,3.8289236895508674e-5,0.0006101281269066504,0.0,0.0006101281269066504
MT903343.1,MK783029.1,2020-09-01,2020,52234.0,1639,4083,5722,1,1,0,1,1.9144618447754337e-5,0.0006101281269066504,0.0,0.0006101281269066504
MT903342.1,MK783029.1,2020-09-01,2020,52234.0,1639,4083,5722,1,1,0,1,1.9144618447754337e-5,0.0006101281269066504,0.0,0.0006101281269066504
OP257247,MK783029.1,2022-08-01,2022,52234.0,1639,4083,5722,14,12,0,12,0.0002680246582685607,0.007321537522879805,0.0,0.007321537522879805
ON563414.3,MK783029.1,2022-05-01,2022,52234.0,1639,4083,5722,14,12,0,12,0.0002680246582685607,0.007321537522879805,0.0,0.007321537522879805
OP257243,MK783029.1,2022-08-01,2022,52234.0,1639,4083,5722,15,13,0,13,0.00028716927671631505,0.007931665649786455,0.0,0.007931665649786455
OP123044,MK783029.1,2022-07-01,2022,52234.0,1639,4083,5722,14,12,0,12,0.0002680246582685607,0.007321537522879805,0.0,0.007321537522879805
OP123045,MK783029.1,2022-07-01,2022,52234.0,1639,4083,5722,15,13,0,13,0.00028716927671631505,0.007931665649786455,0.0,0.007931665649786455
OP123041,MK783029.1,2022-07-01,2022,52234.0,1639,4083,5722,14,12,0,12,0.0002680246582685607,0.007321537522879805,0.0,0.007321537522879805
OP123040,MK783029.1,2022-07-01,2022,52234.0,1639,4083,5722,14,12,0,12,0.0002680246582685607,0.007321537522879805,0.0,0.007321537522879805
OP225968,MK783029.1,2022-06-01,2022,52234.0,1639,4083,5722,14,12,0,12,0.0002680246582685607,0.007321537522879805,0.0,0.007321537522879805
ON649713.1,MK783029.1,2022-05-01,2022,52234.0,1639,4083,5722,15,13,0,13,0.00028716927671631505,0.007931665649786455,0.0,0.007931665649786455
ON843176,MK783029.1,2022-06-01,2022,52234.0,1639,4083,5722,14,12,0,12,0.0002680246582685607,0.007321537522879805,0.0,0.007321537522879805
ON843174,MK783029.1,2022-05-01,2022,52234.0,1639,4083,5722,14,12,0,12,0.0002680246582685607,0.007321537522879805,0.0,0.007321537522879805
ON843173,MK783029.1,2022-05-01,2022,52234.0,1639,4083,5722,14,12,0,12,0.0002680246582685607,0.007321537522879805,0.0,0.007321537522879805
ON843172,MK783029.1,2022-05-01,2022,52234.0,1639,4083,5722,14,12,0,12,0.0002680246582685607,0.007321537522879805,0.0,0.007321537522879805
ON694329.1,MK783029.1,2022-05-01,2022,52234.0,1639,4083,5722,14,12,0,12,0.0002680246582685607,0.007321537522879805,0.0,0.007321537522879805
ON813267,MK783029.1,2022-06-01,2022,52234.0,1639,4083,5722,14,12,0,12,0.0002680246582685607,0.007321537522879805,0.0,0.007321537522879805
