acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642617.1,MT903343.1,1971-01-01,1971,106213.0,3298,8755,12053,20,0,9,9,0.00018830086712549312,0.0,0.0010279840091376355,0.0010279840091376355
KP849470.1,MT903343.1,1971-01-01,1971,105870.0,3288,8729,12017,148,8,22,30,0.0013979408708793804,0.0024330900243309003,0.0025203345171268187,0.004953424541457719
JX878428.1,MT903343.1,2007-06-01,2007,105459.0,3284,8691,11975,370,27,33,60,0.003508472486938052,0.008221680876979293,0.0037970314118053157,0.012018712288784608
MK783028.1,MT903343.1,2017-11-01,2017,106211.0,3298,8755,12053,4,0,4,4,3.766088258278333e-5,0.0,0.0004568817818389492,0.0004568817818389492
MK783030.1,MT903343.1,2017-11-01,2017,106211.0,3298,8755,12053,8,4,4,8,7.532176516556666e-5,0.001212856276531231,0.0004568817818389492,0.0016697380583701803
MK783032.1,MT903343.1,2017-11-01,2017,106211.0,3298,8755,12053,4,0,4,4,3.766088258278333e-5,0.0,0.0004568817818389492,0.0004568817818389492
MK783031.1,MT903343.1,2017-11-01,2017,106211.0,3298,8755,12053,5,1,4,5,4.707610322847916e-5,0.00030321406913280777,0.0004568817818389492,0.000760095850971757
MK783029.1,MT903343.1,2017-12-01,2017,106211.0,3298,8755,12053,5,0,4,4,4.707610322847916e-5,0.0,0.0004568817818389492,0.0004568817818389492
MT903337.1,MT903343.1,2020-09-01,2020,106211.0,3298,8755,12053,6,1,4,5,5.649132387417499e-5,0.00030321406913280777,0.0004568817818389492,0.000760095850971757
MT903340.1,MT903343.1,2020-09-01,2020,106211.0,3298,8755,12053,7,3,4,7,6.590654451987082e-5,0.0009096422073984233,0.0004568817818389492,0.0013665239892373725
MN648051.1,MT903343.1,2018-10-01,2018,106211.0,3298,8755,12053,1,0,0,0,9.415220645695832e-6,0.0,0.0,0.0
MT903343.1,MT903343.1,2020-09-01,2020,106211.0,3298,8755,12053,0,0,0,0,0.0,0.0,0.0,0.0
