acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642616,ON813251,1968-01-01,1968,96745.0,2949,7841,10790,151,7,33,40,0.0015608041759264044,0.002373685995252628,0.004208646856268333,0.006582332851520961
KJ642617,ON813251,1971-01-01,1971,103796.0,3170,8433,11603,39,0,26,26,0.00037573702262129564,0.0,0.0030831258152496147,0.0030831258152496147
KP849470,ON813251,1971-01-01,1971,93450.0,2836,7564,10400,149,8,32,40,0.0015944355270197967,0.0028208744710860366,0.004230565838180857,0.007051440309266893
NC_003310,ON813251,1996-01-01,1996,97368.0,2951,7876,10827,374,27,41,68,0.0038410976912332593,0.009149440867502542,0.005205688166582022,0.014355129034084563
JX878428,ON813251,2007-01-01,2007,96807.0,2932,7824,10756,352,24,40,64,0.0036361006951976613,0.008185538881309686,0.005112474437627812,0.013298013318937499
JX878410,ON813251,2007-01-01,2007,91690.0,2771,7413,10184,324,22,38,60,0.003533645981023012,0.007939372067845544,0.005126129772022123,0.013065501839867667
MK783028,ON813251,2017-01-01,2017,103794.0,3170,8433,11603,24,0,22,22,0.0002312272385687034,0.0,0.002608798766749674,0.002608798766749674
MK783030,ON813251,2017-01-01,2017,103794.0,3170,8433,11603,28,4,22,26,0.0002697651116634873,0.0012618296529968455,0.002608798766749674,0.0038706284197465197
MK783032,ON813251,2017-01-01,2017,103794.0,3170,8433,11603,24,0,22,22,0.0002312272385687034,0.0,0.002608798766749674,0.002608798766749674
MK783031,ON813251,2017-01-01,2017,103794.0,3170,8433,11603,25,1,22,23,0.00024086170684239937,0.0003154574132492114,0.002608798766749674,0.0029242561799988852
MK783029,ON813251,2017-01-01,2017,103794.0,3170,8433,11603,25,0,22,22,0.00024086170684239937,0.0,0.002608798766749674,0.002608798766749674
MT903337,ON813251,2018-01-01,2018,103799.0,3170,8433,11603,26,1,22,23,0.0002504841087101032,0.0003154574132492114,0.002608798766749674,0.0029242561799988852
MT903340,ON813251,2018-01-01,2018,103799.0,3171,8433,11604,27,3,22,25,0.000260118112891261,0.000946073793755913,0.002608798766749674,0.003554872560505587
MN648051,ON813251,2018-01-01,2018,103758.0,3169,8429,11598,21,0,18,18,0.00020239403226739142,0.0,0.0021354846363744215,0.0021354846363744215
MT903343,ON813251,2018-01-01,2018,103799.0,3171,8433,11604,20,0,18,18,0.00019268008362315628,0.0,0.0021344717182497333,0.0021344717182497333
MT903344,ON813251,2018-01-01,2018,103799.0,3171,8433,11604,18,0,16,16,0.00017341207526084068,0.0,0.0018973081939997628,0.0018973081939997628
MT903345,ON813251,2018-01-01,2018,103799.0,3171,8433,11604,18,0,16,16,0.00017341207526084068,0.0,0.0018973081939997628,0.0018973081939997628
NC_063383,ON813251,2018-01-01,2018,103799.0,3171,8433,11604,27,3,22,25,0.000260118112891261,0.000946073793755913,0.002608798766749674,0.003554872560505587
MT903342,ON813251,2019-01-01,2019,103799.0,3171,8433,11604,21,1,18,19,0.0002023140878043141,0.000315357931251971,0.0021344717182497333,0.0024498296495017043
ON676708,ON813251,2021-01-01,2021,103799.0,3171,8433,11604,6,1,3,4,5.780402508694689e-5,0.000315357931251971,0.0003557452863749555,0.0006711032176269265
OP257247,ON813251,2022-01-01,2022,103799.0,3171,8433,11604,0,0,0,0,0.0,0.0,0.0,0.0
ON563414,ON813251,2022-01-01,2022,103799.0,3171,8433,11604,0,0,0,0,0.0,0.0,0.0,0.0
OP257243,ON813251,2022-01-01,2022,103799.0,3171,8433,11604,2,2,0,2,1.926800836231563e-5,0.000630715862503942,0.0,0.000630715862503942
OP123044,ON813251,2022-01-01,2022,103799.0,3171,8433,11604,0,0,0,0,0.0,0.0,0.0,0.0
OP123045,ON813251,2022-01-01,2022,103799.0,3171,8433,11604,1,1,0,1,9.634004181157815e-6,0.000315357931251971,0.0,0.000315357931251971
OP123041,ON813251,2022-01-01,2022,103799.0,3171,8433,11604,0,0,0,0,0.0,0.0,0.0,0.0
OP123040,ON813251,2022-01-01,2022,103799.0,3171,8433,11604,0,0,0,0,0.0,0.0,0.0,0.0
OP225968,ON813251,2022-01-01,2022,103799.0,3171,8433,11604,0,0,0,0,0.0,0.0,0.0,0.0
ON649713,ON813251,2022-01-01,2022,99623.0,3030,8117,11147,1,1,0,1,1.0037842666854039e-5,0.00033003300330033004,0.0,0.00033003300330033004
ON843176,ON813251,2022-01-01,2022,103799.0,3171,8433,11604,0,0,0,0,0.0,0.0,0.0,0.0
ON843174,ON813251,2022-01-01,2022,103799.0,3171,8433,11604,1,0,0,0,9.634004181157815e-6,0.0,0.0,0.0
ON843173,ON813251,2022-01-01,2022,103799.0,3171,8433,11604,0,0,0,0,0.0,0.0,0.0,0.0
ON843172,ON813251,2022-01-01,2022,103799.0,3171,8433,11604,0,0,0,0,0.0,0.0,0.0,0.0
ON694329,ON813251,2022-01-01,2022,103799.0,3171,8433,11604,0,0,0,0,0.0,0.0,0.0,0.0
ON813267,ON813251,2022-01-01,2022,103799.0,3171,8433,11604,0,0,0,0,0.0,0.0,0.0,0.0
ON813266,ON813251,2022-01-01,2022,103799.0,3171,8433,11604,0,0,0,0,0.0,0.0,0.0,0.0
ON813261,ON813251,2022-01-01,2022,103799.0,3171,8433,11604,2,2,0,2,1.926800836231563e-5,0.000630715862503942,0.0,0.000630715862503942
ON813255,ON813251,2022-01-01,2022,103799.0,3171,8433,11604,0,0,0,0,0.0,0.0,0.0,0.0
ON813251,ON813251,2022-01-01,2022,103799.0,3171,8433,11604,0,0,0,0,0.0,0.0,0.0,0.0
OP215267,ON813251,2022-01-01,2022,103799.0,3171,8433,11604,0,0,0,0,0.0,0.0,0.0,0.0
