acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642616,ON843174,1968-01-01,1968,96025.0,2962,7903,10865,155,7,34,41,0.001614162978391044,0.002363268062120189,0.004302163735290396,0.006665431797410585
KJ642617,ON843174,1971-01-01,1971,103076.0,3183,8495,11678,41,0,27,27,0.00039776475610229346,0.0,0.0031783402001177162,0.0031783402001177162
KP849470,ON843174,1971-01-01,1971,92781.0,2849,7626,10475,153,8,33,41,0.0016490445242021534,0.002808002808002808,0.004327301337529505,0.007135304145532312
NC_003310,ON843174,1996-01-01,1996,96648.0,2964,7938,10902,378,27,42,69,0.003911100074497144,0.009109311740890687,0.005291005291005291,0.014400317031895978
JX878428,ON843174,2007-01-01,2007,95918.0,2942,7873,10815,356,24,41,65,0.003711503575971142,0.008157715839564922,0.005207671789660866,0.013365387629225789
JX878410,ON843174,2007-01-01,2007,90852.0,2781,7462,10243,328,22,39,61,0.0036102672478316384,0.007910823444804028,0.005226480836236934,0.013137304281040962
MK783028,ON843174,2017-01-01,2017,103074.0,3183,8495,11678,25,0,22,22,0.00024254419155170072,0.0,0.0025897586815773984,0.0025897586815773984
MK783030,ON843174,2017-01-01,2017,103074.0,3183,8495,11678,29,4,22,26,0.00028135126219997283,0.0012566760917373547,0.0025897586815773984,0.003846434773314753
MK783032,ON843174,2017-01-01,2017,103074.0,3183,8495,11678,25,0,22,22,0.00024254419155170072,0.0,0.0025897586815773984,0.0025897586815773984
MK783031,ON843174,2017-01-01,2017,103074.0,3183,8495,11678,26,1,22,23,0.00025224595921376875,0.00031416902293433867,0.0025897586815773984,0.002903927704511737
MK783029,ON843174,2017-01-01,2017,103074.0,3183,8495,11678,26,0,22,22,0.00025224595921376875,0.0,0.0025897586815773984,0.0025897586815773984
