acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642616,ON813266,1968-01-01,1968,96074.0,2962,7905,10867,154,7,34,41,0.0016029310739638196,0.002363268062120189,0.004301075268817204,0.0066643433309373935
KJ642617,ON813266,1971-01-01,1971,103125.0,3183,8497,11680,40,0,27,27,0.0003878787878787879,0.0,0.0031775920913263505,0.0031775920913263505
KP849470,ON813266,1971-01-01,1971,92796.0,2849,7627,10476,152,8,33,41,0.001638001638001638,0.002808002808002808,0.004326733971417333,0.0071347367794201404
NC_003310,ON813266,1996-01-01,1996,96697.0,2964,7940,10904,377,27,42,69,0.0038987765907939234,0.009109311740890687,0.005289672544080605,0.014398984284971293
JX878428,ON813266,2007-01-01,2007,95926.0,2942,7875,10817,355,24,41,65,0.0037007693430352565,0.008157715839564922,0.005206349206349207,0.013364065045914128
JX878410,ON813266,2007-01-01,2007,90826.0,2781,7463,10244,327,22,39,61,0.003600290665668421,0.007910823444804028,0.005225780517218277,0.013136603962022306
MK783028,ON813266,2017-01-01,2017,103123.0,3183,8497,11680,24,0,22,22,0.00023273178631343154,0.0,0.0025891491114511003,0.0025891491114511003
MK783030,ON813266,2017-01-01,2017,103123.0,3183,8497,11680,28,4,22,26,0.0002715204173656701,0.0012566760917373547,0.0025891491114511003,0.003845825203188455
MK783032,ON813266,2017-01-01,2017,103123.0,3183,8497,11680,24,0,22,22,0.00023273178631343154,0.0,0.0025891491114511003,0.0025891491114511003
MK783031,ON813266,2017-01-01,2017,103123.0,3183,8497,11680,25,1,22,23,0.00024242894407649118,0.00031416902293433867,0.0025891491114511003,0.0029033181343854388
MK783029,ON813266,2017-01-01,2017,103123.0,3183,8497,11680,25,0,22,22,0.00024242894407649118,0.0,0.0025891491114511003,0.0025891491114511003
MT903337,ON813266,2018-01-01,2018,103128.0,3183,8497,11680,26,1,22,23,0.0002521138778993096,0.00031416902293433867,0.0025891491114511003,0.0029033181343854388
MT903340,ON813266,2018-01-01,2018,103128.0,3184,8497,11681,27,3,22,25,0.0002618105655108215,0.0009422110552763819,0.0025891491114511003,0.0035313601667274824
MN648051,ON813266,2018-01-01,2018,103087.0,3182,8493,11675,21,0,18,18,0.00020371142821112265,0.0,0.0021193924408336277,0.0021193924408336277
MT903343,ON813266,2018-01-01,2018,103128.0,3184,8497,11681,20,0,18,18,0.00019393375223023814,0.0,0.0021183947275509,0.0021183947275509
MT903344,ON813266,2018-01-01,2018,103128.0,3184,8497,11681,18,0,16,16,0.00017454037700721434,0.0,0.0018830175356008003,0.0018830175356008003
MT903345,ON813266,2018-01-01,2018,103128.0,3184,8497,11681,18,0,16,16,0.00017454037700721434,0.0,0.0018830175356008003,0.0018830175356008003
NC_063383,ON813266,2018-01-01,2018,103128.0,3184,8497,11681,27,3,22,25,0.0002618105655108215,0.0009422110552763819,0.0025891491114511003,0.0035313601667274824
MT903342,ON813266,2019-01-01,2019,103128.0,3184,8497,11681,21,1,18,19,0.00020363043984175007,0.000314070351758794,0.0021183947275509,0.002432465079309694
ON676708,ON813266,2021-01-01,2021,103128.0,3184,8497,11681,6,1,3,4,5.8180125669071444e-5,0.000314070351758794,0.00035306578792515005,0.000667136139683944
OP257247,ON813266,2022-01-01,2022,103128.0,3184,8497,11681,0,0,0,0,0.0,0.0,0.0,0.0
ON563414,ON813266,2022-01-01,2022,103128.0,3184,8497,11681,0,0,0,0,0.0,0.0,0.0,0.0
OP257243,ON813266,2022-01-01,2022,103128.0,3184,8497,11681,2,2,0,2,1.9393375223023814e-5,0.000628140703517588,0.0,0.000628140703517588
OP123044,ON813266,2022-01-01,2022,103128.0,3184,8497,11681,0,0,0,0,0.0,0.0,0.0,0.0
OP123045,ON813266,2022-01-01,2022,103128.0,3184,8497,11681,1,1,0,1,9.696687611511907e-6,0.000314070351758794,0.0,0.000314070351758794
OP123041,ON813266,2022-01-01,2022,103128.0,3184,8497,11681,0,0,0,0,0.0,0.0,0.0,0.0
OP123040,ON813266,2022-01-01,2022,103128.0,3184,8497,11681,0,0,0,0,0.0,0.0,0.0,0.0
OP225968,ON813266,2022-01-01,2022,103128.0,3184,8497,11681,0,0,0,0,0.0,0.0,0.0,0.0
ON649713,ON813266,2022-01-01,2022,98952.0,3043,8181,11224,1,1,0,1,1.010590993613065e-5,0.00032862306933946765,0.0,0.00032862306933946765
ON843176,ON813266,2022-01-01,2022,103128.0,3184,8497,11681,0,0,0,0,0.0,0.0,0.0,0.0
ON843174,ON813266,2022-01-01,2022,103128.0,3184,8497,11681,1,0,0,0,9.696687611511907e-6,0.0,0.0,0.0
ON843173,ON813266,2022-01-01,2022,103128.0,3184,8497,11681,0,0,0,0,0.0,0.0,0.0,0.0
ON843172,ON813266,2022-01-01,2022,103128.0,3184,8497,11681,0,0,0,0,0.0,0.0,0.0,0.0
ON694329,ON813266,2022-01-01,2022,103128.0,3184,8497,11681,0,0,0,0,0.0,0.0,0.0,0.0
ON813267,ON813266,2022-01-01,2022,103128.0,3184,8497,11681,0,0,0,0,0.0,0.0,0.0,0.0
ON813266,ON813266,2022-01-01,2022,103128.0,3184,8497,11681,0,0,0,0,0.0,0.0,0.0,0.0
ON813261,ON813266,2022-01-01,2022,103128.0,3184,8497,11681,2,2,0,2,1.9393375223023814e-5,0.000628140703517588,0.0,0.000628140703517588
ON813255,ON813266,2022-01-01,2022,103128.0,3184,8497,11681,0,0,0,0,0.0,0.0,0.0,0.0
ON813251,ON813266,2022-01-01,2022,102585.0,3176,8459,11635,0,0,0,0,0.0,0.0,0.0,0.0
OP215267,ON813266,2022-01-01,2022,103128.0,3184,8497,11681,0,0,0,0,0.0,0.0,0.0,0.0
