acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642616,OP257243,1968-01-01,1968,95999.0,2961,7903,10864,156,7,36,43,0.001625016927259659,0.002364066193853428,0.004555232190307478,0.006919298384160906
KJ642617,OP257243,1971-01-01,1971,103050.0,3182,8495,11677,41,0,28,28,0.00039786511402231927,0.0,0.00329605650382578,0.00329605650382578
KP849470,OP257243,1971-01-01,1971,92755.0,2848,7626,10474,154,8,35,43,0.0016602878551021509,0.0028089887640449437,0.004589562024652505,0.007398550788697449
NC_003310,OP257243,1996-01-01,1996,96622.0,2963,7938,10901,379,27,44,71,0.003922502121670013,0.00911238609517381,0.005542957923910304,0.014655344019084113
JX878428,OP257243,2007-01-01,2007,95892.0,2941,7873,10814,357,24,43,67,0.003722938305593793,0.008160489629377763,0.005461704559888226,0.013622194189265989
JX878410,OP257243,2007-01-01,2007,90828.0,2780,7462,10242,329,22,41,63,0.00362223103007883,0.007913669064748202,0.005494505494505495,0.013408174559253697
MK783028,OP257243,2017-01-01,2017,103048.0,3182,8495,11677,26,0,24,24,0.0002523096032916699,0.0,0.0028251912889935256,0.0028251912889935256
MK783030,OP257243,2017-01-01,2017,103048.0,3182,8495,11677,30,4,24,28,0.0002911264653365422,0.001257071024512885,0.0028251912889935256,0.004082262313506411
MK783032,OP257243,2017-01-01,2017,103048.0,3182,8495,11677,26,0,24,24,0.0002523096032916699,0.0,0.0028251912889935256,0.0028251912889935256
MK783031,OP257243,2017-01-01,2017,103048.0,3182,8495,11677,27,1,24,25,0.000262013818802888,0.00031426775612822125,0.0028251912889935256,0.003139459045121747
MK783029,OP257243,2017-01-01,2017,103048.0,3182,8495,11677,27,0,24,24,0.000262013818802888,0.0,0.0028251912889935256,0.0028251912889935256
MT903337,OP257243,2018-01-01,2018,103053.0,3182,8495,11677,28,1,24,25,0.0002717048509019631,0.00031426775612822125,0.0028251912889935256,0.003139459045121747
MT903340,OP257243,2018-01-01,2018,103053.0,3183,8495,11678,29,3,24,27,0.0002814085955770332,0.000942507068803016,0.0028251912889935256,0.0037676983577965414
MN648051,OP257243,2018-01-01,2018,103012.0,3181,8491,11672,23,0,20,20,0.00022327495825729042,0.0,0.002355435166647038,0.002355435166647038
MT903343,OP257243,2018-01-01,2018,103053.0,3183,8495,11678,22,0,20,20,0.0002134823828515424,0.0,0.002354326074161271,0.002354326074161271
MT903344,OP257243,2018-01-01,2018,103053.0,3183,8495,11678,20,0,18,18,0.00019407489350140218,0.0,0.002118893466745144,0.002118893466745144
MT903345,OP257243,2018-01-01,2018,103053.0,3183,8495,11678,20,0,18,18,0.00019407489350140218,0.0,0.002118893466745144,0.002118893466745144
NC_063383,OP257243,2018-01-01,2018,103053.0,3183,8495,11678,29,3,24,27,0.0002814085955770332,0.000942507068803016,0.0028251912889935256,0.0037676983577965414
MT903342,OP257243,2019-01-01,2019,103053.0,3183,8495,11678,23,1,20,21,0.0002231861275266125,0.00031416902293433867,0.002354326074161271,0.00266849509709561
ON676708,OP257243,2021-01-01,2021,103053.0,3183,8495,11678,8,1,5,6,7.762995740056087e-5,0.00031416902293433867,0.0005885815185403178,0.0009027505414746565
OP257247,OP257243,2022-01-01,2022,103053.0,3183,8495,11678,2,0,2,2,1.940748935014022e-5,0.0,0.00023543260741612713,0.00023543260741612713
ON563414,OP257243,2022-01-01,2022,103053.0,3183,8495,11678,2,0,2,2,1.940748935014022e-5,0.0,0.00023543260741612713,0.00023543260741612713
OP257243,OP257243,2022-01-01,2022,103053.0,3183,8495,11678,0,0,0,0,0.0,0.0,0.0,0.0
OP123044,OP257243,2022-01-01,2022,103053.0,3183,8495,11678,2,0,2,2,1.940748935014022e-5,0.0,0.00023543260741612713,0.00023543260741612713
OP123045,OP257243,2022-01-01,2022,103053.0,3183,8495,11678,1,0,1,1,9.70374467507011e-6,0.0,0.00011771630370806356,0.00011771630370806356
OP123041,OP257243,2022-01-01,2022,103053.0,3183,8495,11678,2,0,2,2,1.940748935014022e-5,0.0,0.00023543260741612713,0.00023543260741612713
OP123040,OP257243,2022-01-01,2022,103053.0,3183,8495,11678,2,0,2,2,1.940748935014022e-5,0.0,0.00023543260741612713,0.00023543260741612713
OP225968,OP257243,2022-01-01,2022,103053.0,3183,8495,11678,2,0,2,2,1.940748935014022e-5,0.0,0.00023543260741612713,0.00023543260741612713
ON649713,OP257243,2022-01-01,2022,98877.0,3042,8179,11221,3,1,2,3,3.0340726356988985e-5,0.0003287310979618672,0.00024452867098667317,0.0005732597689485404
ON843176,OP257243,2022-01-01,2022,103053.0,3183,8495,11678,2,0,2,2,1.940748935014022e-5,0.0,0.00023543260741612713,0.00023543260741612713
ON843174,OP257243,2022-01-01,2022,103053.0,3183,8495,11678,3,0,2,2,2.911123402521033e-5,0.0,0.00023543260741612713,0.00023543260741612713
ON843173,OP257243,2022-01-01,2022,103053.0,3183,8495,11678,2,0,2,2,1.940748935014022e-5,0.0,0.00023543260741612713,0.00023543260741612713
ON843172,OP257243,2022-01-01,2022,103053.0,3183,8495,11678,2,0,2,2,1.940748935014022e-5,0.0,0.00023543260741612713,0.00023543260741612713
ON694329,OP257243,2022-01-01,2022,103053.0,3183,8495,11678,2,0,2,2,1.940748935014022e-5,0.0,0.00023543260741612713,0.00023543260741612713
ON813267,OP257243,2022-01-01,2022,103053.0,3183,8495,11678,2,0,2,2,1.940748935014022e-5,0.0,0.00023543260741612713,0.00023543260741612713
ON813266,OP257243,2022-01-01,2022,103053.0,3183,8495,11678,2,0,2,2,1.940748935014022e-5,0.0,0.00023543260741612713,0.00023543260741612713
ON813261,OP257243,2022-01-01,2022,103053.0,3183,8495,11678,4,2,2,4,3.881497870028044e-5,0.0006283380458686773,0.00023543260741612713,0.0008637706532848044
ON813255,OP257243,2022-01-01,2022,103053.0,3183,8495,11678,2,0,2,2,1.940748935014022e-5,0.0,0.00023543260741612713,0.00023543260741612713
ON813251,OP257243,2022-01-01,2022,102551.0,3175,8457,11632,2,0,2,2,1.950249144328188e-5,0.0,0.00023649048125812936,0.00023649048125812936
OP215267,OP257243,2022-01-01,2022,103053.0,3183,8495,11678,2,0,2,2,1.940748935014022e-5,0.0,0.00023543260741612713,0.00023543260741612713
