acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642616,OP123041,1968-01-01,1968,96067.0,2960,7901,10861,154,7,34,41,0.001603047872838748,0.002364864864864865,0.004303252752816099,0.006668117617680964
KJ642617,OP123041,1971-01-01,1971,103118.0,3181,8493,11674,40,0,27,27,0.0003879051184080374,0.0,0.0031790886612504416,0.0031790886612504416
KP849470,OP123041,1971-01-01,1971,92824.0,2847,7624,10471,152,8,33,41,0.0016375075411531501,0.0028099754127151387,0.0043284365162644285,0.007138411928979568
NC_003310,OP123041,1996-01-01,1996,96690.0,2962,7936,10898,377,27,42,69,0.0038990588478643087,0.00911546252532073,0.005292338709677419,0.014407801234998147
JX878428,OP123041,2007-01-01,2007,95960.0,2940,7871,10811,355,24,41,65,0.0036994581075448104,0.00816326530612245,0.0052089950451022745,0.013372260351224723
JX878410,OP123041,2007-01-01,2007,90895.0,2779,7460,10239,327,22,39,61,0.0035975576214313217,0.00791651673263764,0.005227882037533512,0.013144398770171152
MK783028,OP123041,2017-01-01,2017,103116.0,3181,8493,11674,24,0,22,22,0.0002327475852438031,0.0,0.002590368538796656,0.002590368538796656
MK783030,OP123041,2017-01-01,2017,103116.0,3181,8493,11674,28,4,22,26,0.00027153884945110363,0.0012574662055957245,0.002590368538796656,0.0038478347443923807
MK783032,OP123041,2017-01-01,2017,103116.0,3181,8493,11674,24,0,22,22,0.0002327475852438031,0.0,0.002590368538796656,0.002590368538796656
MK783031,OP123041,2017-01-01,2017,103116.0,3181,8493,11674,25,1,22,23,0.00024244540129562822,0.00031436655139893113,0.002590368538796656,0.0029047350901955874
MK783029,OP123041,2017-01-01,2017,103116.0,3181,8493,11674,25,0,22,22,0.00024244540129562822,0.0,0.002590368538796656,0.002590368538796656
MT903337,OP123041,2018-01-01,2018,103121.0,3181,8493,11674,26,1,22,23,0.0002521309917475587,0.00031436655139893113,0.002590368538796656,0.0029047350901955874
MT903340,OP123041,2018-01-01,2018,103121.0,3182,8493,11675,27,3,22,25,0.00026182833758400326,0.0009428032683846638,0.002590368538796656,0.00353317180718132
MN648051,OP123041,2018-01-01,2018,103080.0,3180,8489,11669,21,0,18,18,0.00020372526193247962,0.0,0.0021203910943574035,0.0021203910943574035
MT903343,OP123041,2018-01-01,2018,103121.0,3182,8493,11675,20,0,18,18,0.0001939469167288913,0.0,0.0021193924408336277,0.0021193924408336277
MT903344,OP123041,2018-01-01,2018,103121.0,3182,8493,11675,18,0,16,16,0.00017455222505600217,0.0,0.0018839043918521135,0.0018839043918521135
