acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642616,OP225968,1968-01-01,1968,95999.0,2963,7903,10866,154,7,34,41,0.0016041833769101762,0.002362470469119136,0.004302163735290396,0.006664634204409532
KJ642617,OP225968,1971-01-01,1971,103050.0,3184,8495,11679,40,0,27,27,0.00038816108685104316,0.0,0.0031783402001177162,0.0031783402001177162
KP849470,OP225968,1971-01-01,1971,92757.0,2849,7626,10475,152,8,33,41,0.0016386903414297572,0.002808002808002808,0.004327301337529505,0.007135304145532312
NC_003310,OP225968,1996-01-01,1996,96622.0,2965,7938,10903,377,27,42,69,0.0039018029020305932,0.009106239460370995,0.005291005291005291,0.014397244751376286
JX878428,OP225968,2007-01-01,2007,95892.0,2943,7873,10816,355,24,41,65,0.0037020815083635755,0.00815494393476045,0.005207671789660866,0.013362615724421316
JX878410,OP225968,2007-01-01,2007,90828.0,2781,7462,10243,327,22,39,61,0.0036002113885585945,0.007910823444804028,0.005226480836236934,0.013137304281040962
MK783028,OP225968,2017-01-01,2017,103048.0,3184,8495,11679,24,0,22,22,0.00023290117226923375,0.0,0.0025897586815773984,0.0025897586815773984
MK783030,OP225968,2017-01-01,2017,103048.0,3184,8495,11679,28,4,22,26,0.00027171803431410603,0.001256281407035176,0.0025897586815773984,0.003846040088612574
MK783032,OP225968,2017-01-01,2017,103048.0,3184,8495,11679,24,0,22,22,0.00023290117226923375,0.0,0.0025897586815773984,0.0025897586815773984
MK783031,OP225968,2017-01-01,2017,103048.0,3184,8495,11679,25,1,22,23,0.00024260538778045183,0.000314070351758794,0.0025897586815773984,0.0029038290333361924
MK783029,OP225968,2017-01-01,2017,103048.0,3184,8495,11679,25,0,22,22,0.00024260538778045183,0.0,0.0025897586815773984,0.0025897586815773984
MT903337,OP225968,2018-01-01,2018,103053.0,3184,8495,11679,26,1,22,23,0.00025229736155182284,0.000314070351758794,0.0025897586815773984,0.0029038290333361924
MT903340,OP225968,2018-01-01,2018,103053.0,3185,8495,11680,27,3,22,25,0.00026200110622689294,0.0009419152276295133,0.0025897586815773984,0.003531673909206912
MN648051,OP225968,2018-01-01,2018,103012.0,3183,8491,11674,21,0,18,18,0.0002038597444957869,0.0,0.002119891649982334,0.002119891649982334
MT903343,OP225968,2018-01-01,2018,103053.0,3185,8495,11680,20,0,18,18,0.00019407489350140218,0.0,0.002118893466745144,0.002118893466745144
MT903344,OP225968,2018-01-01,2018,103053.0,3185,8495,11680,18,0,16,16,0.00017466740415126198,0.0,0.001883460859329017,0.001883460859329017
MT903345,OP225968,2018-01-01,2018,103053.0,3185,8495,11680,18,0,16,16,0.00017466740415126198,0.0,0.001883460859329017,0.001883460859329017
NC_063383,OP225968,2018-01-01,2018,103053.0,3185,8495,11680,27,3,22,25,0.00026200110622689294,0.0009419152276295133,0.0025897586815773984,0.003531673909206912
