acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642616,MT903345,1968-01-01,1968,96016.0,2972,7890,10862,138,7,20,27,0.0014372604565905682,0.0023553162853297443,0.0025348542458808617,0.004890170531210606
KJ642617,MT903345,1971-01-01,1971,103067.0,3195,8480,11675,22,0,11,11,0.00021345338469151134,0.0,0.0012971698113207546,0.0012971698113207546
KP849470,MT903345,1971-01-01,1971,92772.0,2859,7613,10472,136,8,19,27,0.0014659595567628164,0.0027981811822315496,0.002495730986470511,0.005293912168702061
NC_003310,MT903345,1996-01-01,1996,96639.0,2974,7925,10899,366,27,32,59,0.0037872908453108994,0.009078681909885675,0.004037854889589906,0.013116536799475581
JX878428,MT903345,2007-01-01,2007,95909.0,2952,7860,10812,344,24,31,55,0.0035867332575670687,0.008130081300813009,0.003944020356234096,0.012074101657047105
JX878410,MT903345,2007-01-01,2007,90843.0,2791,7449,10240,316,22,29,51,0.003478528890503396,0.007882479398065209,0.0038931400187944692,0.011775619416859678
MK783028,MT903345,2017-01-01,2017,103065.0,3195,8480,11675,6,0,6,6,5.8215689128220055e-5,0.0,0.0007075471698113207,0.0007075471698113207
MK783030,MT903345,2017-01-01,2017,103065.0,3195,8480,11675,10,4,6,10,9.702614854703343e-5,0.0012519561815336462,0.0007075471698113207,0.001959503351344967
MK783032,MT903345,2017-01-01,2017,103065.0,3195,8480,11675,6,0,6,6,5.8215689128220055e-5,0.0,0.0007075471698113207,0.0007075471698113207
MK783031,MT903345,2017-01-01,2017,103065.0,3195,8480,11675,7,1,6,7,6.79183039829234e-5,0.00031298904538341156,0.0007075471698113207,0.0010205362151947323
MK783029,MT903345,2017-01-01,2017,103065.0,3195,8480,11675,7,0,6,6,6.79183039829234e-5,0.0,0.0007075471698113207,0.0007075471698113207
MT903337,MT903345,2018-01-01,2018,103070.0,3195,8480,11675,8,1,6,7,7.761715339089939e-5,0.00031298904538341156,0.0007075471698113207,0.0010205362151947323
MT903340,MT903345,2018-01-01,2018,103070.0,3196,8480,11676,9,3,6,9,8.731929756476181e-5,0.0009386733416770963,0.0007075471698113207,0.001646220511488417
MN648051,MT903345,2018-01-01,2018,103029.0,3194,8476,11670,3,0,2,2,2.9118015316076056e-5,0.0,0.00023596035865974517,0.00023596035865974517
MT903343,MT903345,2018-01-01,2018,103070.0,3196,8480,11676,2,0,2,2,1.9404288347724847e-5,0.0,0.0002358490566037736,0.0002358490566037736
MT903344,MT903345,2018-01-01,2018,103070.0,3196,8480,11676,0,0,0,0,0.0,0.0,0.0,0.0
MT903345,MT903345,2018-01-01,2018,103070.0,3196,8480,11676,0,0,0,0,0.0,0.0,0.0,0.0
NC_063383,MT903345,2018-01-01,2018,103070.0,3196,8480,11676,9,3,6,9,8.731929756476181e-5,0.0009386733416770963,0.0007075471698113207,0.001646220511488417
MT903342,MT903345,2019-01-01,2019,103070.0,3196,8480,11676,3,1,2,3,2.910643252158727e-5,0.00031289111389236547,0.0002358490566037736,0.000548740170496139
ON676708,MT903345,2021-01-01,2021,102697.0,3187,8448,11635,16,14,0,14,0.00015579812458007536,0.004392845936617509,0.0,0.004392845936617509
OP257247,MT903345,2022-01-01,2022,102697.0,3187,8448,11635,18,16,0,16,0.00017527289015258478,0.005020395356134295,0.0,0.005020395356134295
ON563414,MT903345,2022-01-01,2022,103070.0,3196,8480,11676,18,16,0,16,0.00017463859512952361,0.0050062578222778474,0.0,0.0050062578222778474
OP257243,MT903345,2022-01-01,2022,102697.0,3187,8448,11635,20,18,0,18,0.0001947476557250942,0.005647944775651083,0.0,0.005647944775651083
OP123044,MT903345,2022-01-01,2022,102697.0,3187,8448,11635,18,16,0,16,0.00017527289015258478,0.005020395356134295,0.0,0.005020395356134295
OP123045,MT903345,2022-01-01,2022,102697.0,3187,8448,11635,19,17,0,17,0.0001850102729388395,0.005334170065892689,0.0,0.005334170065892689
OP123041,MT903345,2022-01-01,2022,102697.0,3187,8448,11635,18,16,0,16,0.00017527289015258478,0.005020395356134295,0.0,0.005020395356134295
OP123040,MT903345,2022-01-01,2022,102697.0,3187,8448,11635,18,16,0,16,0.00017527289015258478,0.005020395356134295,0.0,0.005020395356134295
OP225968,MT903345,2022-01-01,2022,103070.0,3196,8480,11676,18,16,0,16,0.00017463859512952361,0.0050062578222778474,0.0,0.0050062578222778474
ON649713,MT903345,2022-01-01,2022,98521.0,3046,8132,11178,19,17,0,17,0.0001928522852995808,0.005581089954038083,0.0,0.005581089954038083
ON843176,MT903345,2022-01-01,2022,103070.0,3196,8480,11676,18,16,0,16,0.00017463859512952361,0.0050062578222778474,0.0,0.0050062578222778474
ON843174,MT903345,2022-01-01,2022,103070.0,3196,8480,11676,19,16,0,16,0.00018434073930338605,0.0050062578222778474,0.0,0.0050062578222778474
ON843173,MT903345,2022-01-01,2022,103070.0,3196,8480,11676,18,16,0,16,0.00017463859512952361,0.0050062578222778474,0.0,0.0050062578222778474
ON843172,MT903345,2022-01-01,2022,103070.0,3196,8480,11676,18,16,0,16,0.00017463859512952361,0.0050062578222778474,0.0,0.0050062578222778474
ON694329,MT903345,2022-01-01,2022,103070.0,3196,8480,11676,18,16,0,16,0.00017463859512952361,0.0050062578222778474,0.0,0.0050062578222778474
ON813267,MT903345,2022-01-01,2022,102697.0,3187,8448,11635,18,16,0,16,0.00017527289015258478,0.005020395356134295,0.0,0.005020395356134295
ON813266,MT903345,2022-01-01,2022,102697.0,3187,8448,11635,18,16,0,16,0.00017527289015258478,0.005020395356134295,0.0,0.005020395356134295
ON813261,MT903345,2022-01-01,2022,102697.0,3187,8448,11635,20,18,0,18,0.0001947476557250942,0.005647944775651083,0.0,0.005647944775651083
ON813255,MT903345,2022-01-01,2022,102697.0,3187,8448,11635,18,16,0,16,0.00017527289015258478,0.005020395356134295,0.0,0.005020395356134295
ON813251,MT903345,2022-01-01,2022,102195.0,3179,8410,11589,18,16,0,16,0.00017613386173491853,0.0050330292544825414,0.0,0.0050330292544825414
OP215267,MT903345,2022-01-01,2022,102697.0,3187,8448,11635,18,16,0,16,0.00017527289015258478,0.005020395356134295,0.0,0.005020395356134295
