acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642617.1,ON649713.1,1971-01-01,1971,53450.0,1685,4198,5883,26,0,16,16,0.0004864359214218896,0.0,0.003811338732729871,0.003811338732729871
KP849470.1,ON649713.1,1971-01-01,1971,53311.0,1683,4188,5871,91,5,24,29,0.0017069647915064433,0.0029708853238265003,0.0057306590257879654,0.008701544349614466
JX878428.1,ON649713.1,2007-06-01,2007,53311.0,1683,4188,5871,187,13,19,32,0.0035077188572714825,0.007724301841948901,0.004536771728748806,0.012261073570697707
MK783028.1,ON649713.1,2017-11-01,2017,53450.0,1685,4198,5883,16,0,14,14,0.0002993451824134705,0.0,0.0033349213911386373,0.0033349213911386373
MK783030.1,ON649713.1,2017-11-01,2017,53450.0,1685,4198,5883,20,4,14,18,0.00037418147801683815,0.002373887240356083,0.0033349213911386373,0.00570880863149472
MK783032.1,ON649713.1,2017-11-01,2017,53450.0,1685,4198,5883,16,0,14,14,0.0002993451824134705,0.0,0.0033349213911386373,0.0033349213911386373
MK783031.1,ON649713.1,2017-11-01,2017,53450.0,1685,4198,5883,16,0,14,14,0.0002993451824134705,0.0,0.0033349213911386373,0.0033349213911386373
MK783029.1,ON649713.1,2017-12-01,2017,53450.0,1685,4198,5883,16,0,14,14,0.0002993451824134705,0.0,0.0033349213911386373,0.0033349213911386373
MT903337.1,ON649713.1,2020-09-01,2020,53450.0,1685,4198,5883,17,0,14,14,0.00031805425631431245,0.0,0.0033349213911386373,0.0033349213911386373
MT903340.1,ON649713.1,2020-09-01,2020,53450.0,1685,4198,5883,18,2,14,16,0.00033676333021515433,0.0011869436201780415,0.0033349213911386373,0.004521865011316678
MN648051.1,ON649713.1,2018-10-01,2018,53450.0,1685,4198,5883,16,0,13,13,0.0002993451824134705,0.0,0.0030967127203430206,0.0030967127203430206
MT903343.1,ON649713.1,2020-09-01,2020,53450.0,1685,4198,5883,15,0,13,13,0.00028063610851262864,0.0,0.0030967127203430206,0.0030967127203430206
MT903342.1,ON649713.1,2020-09-01,2020,53450.0,1685,4198,5883,15,0,13,13,0.00028063610851262864,0.0,0.0030967127203430206,0.0030967127203430206
OP257247,ON649713.1,2022-08-01,2022,53450.0,1685,4198,5883,1,0,1,1,1.8709073900841907e-5,0.0,0.00023820867079561695,0.00023820867079561695
ON563414.3,ON649713.1,2022-05-01,2022,53450.0,1685,4198,5883,1,0,1,1,1.8709073900841907e-5,0.0,0.00023820867079561695,0.00023820867079561695
OP257243,ON649713.1,2022-08-01,2022,53450.0,1685,4198,5883,2,1,1,2,3.7418147801683815e-5,0.0005934718100890207,0.00023820867079561695,0.0008316804808846377
OP123044,ON649713.1,2022-07-01,2022,53450.0,1685,4198,5883,1,0,1,1,1.8709073900841907e-5,0.0,0.00023820867079561695,0.00023820867079561695
OP123045,ON649713.1,2022-07-01,2022,53450.0,1685,4198,5883,2,1,1,2,3.7418147801683815e-5,0.0005934718100890207,0.00023820867079561695,0.0008316804808846377
OP123041,ON649713.1,2022-07-01,2022,53450.0,1685,4198,5883,1,0,1,1,1.8709073900841907e-5,0.0,0.00023820867079561695,0.00023820867079561695
OP123040,ON649713.1,2022-07-01,2022,53450.0,1685,4198,5883,1,0,1,1,1.8709073900841907e-5,0.0,0.00023820867079561695,0.00023820867079561695
OP225968,ON649713.1,2022-06-01,2022,53450.0,1685,4198,5883,1,0,1,1,1.8709073900841907e-5,0.0,0.00023820867079561695,0.00023820867079561695
ON649713.1,ON649713.1,2022-05-01,2022,53450.0,1685,4198,5883,0,0,0,0,0.0,0.0,0.0,0.0
