acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642616,ON803417,1968-01-01,1968,46224.0,1373,3593,4966,74,4,16,20,0.0016008999653859468,0.0029133284777858705,0.004453103256331756,0.007366431734117627
KJ642617,ON803417,1971-01-01,1971,50312.0,1511,3927,5438,21,0,11,11,0.00041739545237716647,0.0,0.0028011204481792717,0.0028011204481792717
KP849470,ON803417,1971-01-01,1971,42681.0,1242,3301,4543,66,5,15,20,0.0015463555211920996,0.004025764895330112,0.004544077552256892,0.008569842447587003
NC_003310,ON803417,1996-01-01,1996,45983.0,1358,3550,4908,174,11,18,29,0.0037840071330709174,0.008100147275405008,0.0050704225352112674,0.013170569810616276
JX878428,ON803417,2007-01-01,2007,45760.0,1357,3517,4874,166,10,17,27,0.0036276223776223774,0.007369196757553427,0.004833665055444982,0.012202861812998409
JX878410,ON803417,2007-01-01,2007,43304.0,1279,3319,4598,155,9,16,25,0.003579346018843525,0.007036747458952306,0.004820729135281711,0.011857476594234018
MK783028,ON803417,2017-01-01,2017,50314.0,1511,3927,5438,12,0,10,10,0.00023850220614540684,0.0,0.002546473134708429,0.002546473134708429
MK783030,ON803417,2017-01-01,2017,50314.0,1511,3927,5438,15,3,10,13,0.00029812775768175856,0.001985440105890139,0.002546473134708429,0.004531913240598567
MK783032,ON803417,2017-01-01,2017,50314.0,1511,3927,5438,12,0,10,10,0.00023850220614540684,0.0,0.002546473134708429,0.002546473134708429
MK783031,ON803417,2017-01-01,2017,50314.0,1511,3927,5438,12,0,10,10,0.00023850220614540684,0.0,0.002546473134708429,0.002546473134708429
MK783029,ON803417,2017-01-01,2017,50314.0,1511,3927,5438,12,0,10,10,0.00023850220614540684,0.0,0.002546473134708429,0.002546473134708429
MT903337,ON803417,2018-01-01,2018,50324.0,1511,3928,5439,13,0,10,10,0.00025832604721405295,0.0,0.0025458248472505093,0.0025458248472505093
MT903340,ON803417,2018-01-01,2018,50424.0,1515,3939,5454,14,2,10,12,0.0002776455656036808,0.0013201320132013201,0.002538715410002539,0.003858847423203859
MN648051,ON803417,2018-01-01,2018,50195.0,1506,3912,5418,12,0,9,9,0.00023906763621874688,0.0,0.0023006134969325155,0.0023006134969325155
MT903343,ON803417,2018-01-01,2018,50424.0,1515,3939,5454,11,0,9,9,0.0002181500872600349,0.0,0.002284843869002285,0.002284843869002285
MT903344,ON803417,2018-01-01,2018,50424.0,1515,3939,5454,10,0,8,8,0.00019831826114548627,0.0,0.002030972328002031,0.002030972328002031
MT903345,ON803417,2018-01-01,2018,50424.0,1515,3939,5454,10,0,8,8,0.00019831826114548627,0.0,0.002030972328002031,0.002030972328002031
NC_063383,ON803417,2018-01-01,2018,50424.0,1515,3939,5454,14,2,10,12,0.0002776455656036808,0.0013201320132013201,0.002538715410002539,0.003858847423203859
MT903342,ON803417,2019-01-01,2019,50416.0,1515,3939,5454,11,0,9,9,0.00021818470326880355,0.0,0.002284843869002285,0.002284843869002285
