acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642617.1,ON694329.1,1971-01-01,1971,52685.0,1647,4138,5785,24,0,14,14,0.00045553762930625413,0.0,0.0033832769453842437,0.0033832769453842437
KP849470.1,ON694329.1,1971-01-01,1971,52546.0,1645,4128,5773,88,5,21,26,0.00167472309976021,0.00303951367781155,0.005087209302325582,0.008126722980137132
JX878428.1,ON694329.1,2007-06-01,2007,52546.0,1645,4128,5773,187,13,17,30,0.0035587865869904467,0.007902735562310031,0.004118217054263566,0.012020952616573597
MK783028.1,ON694329.1,2017-11-01,2017,52685.0,1647,4138,5785,14,0,12,12,0.00026573028376198157,0.0,0.0028999516674722086,0.0028999516674722086
MK783030.1,ON694329.1,2017-11-01,2017,52685.0,1647,4138,5785,18,4,12,16,0.00034165322197969063,0.0024286581663630845,0.0028999516674722086,0.005328609833835293
MK783032.1,ON694329.1,2017-11-01,2017,52685.0,1647,4138,5785,14,0,12,12,0.00026573028376198157,0.0,0.0028999516674722086,0.0028999516674722086
MK783031.1,ON694329.1,2017-11-01,2017,52685.0,1647,4138,5785,14,0,12,12,0.00026573028376198157,0.0,0.0028999516674722086,0.0028999516674722086
MK783029.1,ON694329.1,2017-12-01,2017,52685.0,1647,4138,5785,14,0,12,12,0.00026573028376198157,0.0,0.0028999516674722086,0.0028999516674722086
MT903337.1,ON694329.1,2020-09-01,2020,52685.0,1647,4138,5785,15,0,12,12,0.0002847110183164088,0.0,0.0028999516674722086,0.0028999516674722086
MT903340.1,ON694329.1,2020-09-01,2020,52685.0,1647,4138,5785,16,2,12,14,0.0003036917528708361,0.0012143290831815423,0.0028999516674722086,0.004114280750653751
MN648051.1,ON694329.1,2018-10-01,2018,52685.0,1647,4138,5785,14,0,11,11,0.00026573028376198157,0.0,0.0026582890285161915,0.0026582890285161915
MT903343.1,ON694329.1,2020-09-01,2020,52685.0,1647,4138,5785,13,0,11,11,0.0002467495492075543,0.0,0.0026582890285161915,0.0026582890285161915
MT903342.1,ON694329.1,2020-09-01,2020,52685.0,1647,4138,5785,13,0,11,11,0.0002467495492075543,0.0,0.0026582890285161915,0.0026582890285161915
OP257247,ON694329.1,2022-08-01,2022,52685.0,1647,4138,5785,0,0,0,0,0.0,0.0,0.0,0.0
ON563414.3,ON694329.1,2022-05-01,2022,52685.0,1647,4138,5785,0,0,0,0,0.0,0.0,0.0,0.0
OP257243,ON694329.1,2022-08-01,2022,52685.0,1647,4138,5785,1,1,0,1,1.8980734554427258e-5,0.0006071645415907711,0.0,0.0006071645415907711
OP123044,ON694329.1,2022-07-01,2022,52685.0,1647,4138,5785,0,0,0,0,0.0,0.0,0.0,0.0
OP123045,ON694329.1,2022-07-01,2022,52685.0,1647,4138,5785,1,1,0,1,1.8980734554427258e-5,0.0006071645415907711,0.0,0.0006071645415907711
OP123041,ON694329.1,2022-07-01,2022,52685.0,1647,4138,5785,0,0,0,0,0.0,0.0,0.0,0.0
OP123040,ON694329.1,2022-07-01,2022,52685.0,1647,4138,5785,0,0,0,0,0.0,0.0,0.0,0.0
OP225968,ON694329.1,2022-06-01,2022,52685.0,1647,4138,5785,0,0,0,0,0.0,0.0,0.0,0.0
ON649713.1,ON694329.1,2022-05-01,2022,52685.0,1647,4138,5785,1,1,0,1,1.8980734554427258e-5,0.0006071645415907711,0.0,0.0006071645415907711
ON843176,ON694329.1,2022-06-01,2022,52685.0,1647,4138,5785,0,0,0,0,0.0,0.0,0.0,0.0
ON843174,ON694329.1,2022-05-01,2022,52685.0,1647,4138,5785,0,0,0,0,0.0,0.0,0.0,0.0
ON843173,ON694329.1,2022-05-01,2022,52685.0,1647,4138,5785,0,0,0,0,0.0,0.0,0.0,0.0
ON843172,ON694329.1,2022-05-01,2022,52685.0,1647,4138,5785,0,0,0,0,0.0,0.0,0.0,0.0
ON694329.1,ON694329.1,2022-05-01,2022,52685.0,1647,4138,5785,0,0,0,0,0.0,0.0,0.0,0.0
ON813267,ON694329.1,2022-06-01,2022,52685.0,1647,4138,5785,0,0,0,0,0.0,0.0,0.0,0.0
ON813266,ON694329.1,2022-06-01,2022,52685.0,1647,4138,5785,0,0,0,0,0.0,0.0,0.0,0.0
ON813261,ON694329.1,2022-06-01,2022,52685.0,1647,4138,5785,1,1,0,1,1.8980734554427258e-5,0.0006071645415907711,0.0,0.0006071645415907711
ON813255,ON694329.1,2022-06-01,2022,52685.0,1647,4138,5785,0,0,0,0,0.0,0.0,0.0,0.0
ON813251,ON694329.1,2022-06-01,2022,52218.0,1640,4105,5745,0,0,0,0,0.0,0.0,0.0,0.0
OP215267,ON694329.1,2022-08-01,2022,52685.0,1647,4138,5785,0,0,0,0,0.0,0.0,0.0,0.0
MT903344,ON694329.1,2020-09-01,2020,52685.0,1647,4138,5785,12,0,10,10,0.00022776881465312707,0.0,0.002416626389560174,0.002416626389560174
MT903345,ON694329.1,2020-09-01,2020,52685.0,1647,4138,5785,12,0,10,10,0.00022776881465312707,0.0,0.002416626389560174,0.002416626389560174
MT903342,ON694329.1,2020-09-01,2020,52685.0,1647,4138,5785,13,0,11,11,0.0002467495492075543,0.0,0.0026582890285161915,0.0026582890285161915
MT903341,ON694329.1,2020-09-01,2020,47864.0,1533,3832,5365,12,0,10,10,0.00025071034598027743,0.0,0.0026096033402922755,0.0026096033402922755
ON676708,ON694329.1,2021-11-01,2021,52685.0,1647,4138,5785,5,1,3,4,9.490367277213628e-5,0.0006071645415907711,0.0007249879168680521,0.0013321524584588233
OP498046,ON694329.1,1988-01-01,1988,52546.0,1645,4128,5773,188,15,16,31,0.0035778175313059034,0.00911854103343465,0.003875968992248062,0.012994510025682712
NC_003310,ON694329.1,1996-01-01,1996,52546.0,1645,4128,5773,193,13,17,30,0.003672972252883188,0.007902735562310031,0.004118217054263566,0.012020952616573597
NC_063383,ON694329.1,2018-08-01,2018,52685.0,1647,4138,5785,16,2,12,14,0.0003036917528708361,0.0012143290831815423,0.0028999516674722086,0.004114280750653751
KJ642616,ON694329.1,1968-01-01,1968,52685.0,1647,4138,5785,87,4,20,24,0.0016513239062351712,0.0024286581663630845,0.004833252779120348,0.007261910945483433
JX878410,ON694329.1,2006-11-01,2006,52546.0,1645,4128,5773,184,13,16,29,0.0035016937540440756,0.007902735562310031,0.003875968992248062,0.011778704554558093
