acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642616,ON813255,1968-01-01,1968,96106.0,2962,7903,10865,154,7,34,41,0.0016023973529228144,0.002363268062120189,0.004302163735290396,0.006665431797410585
KJ642617,ON813255,1971-01-01,1971,103157.0,3183,8495,11678,40,0,27,27,0.0003877584652519945,0.0,0.0031783402001177162,0.0031783402001177162
KP849470,ON813255,1971-01-01,1971,92791.0,2849,7626,10475,152,8,33,41,0.0016380899009602224,0.002808002808002808,0.004327301337529505,0.007135304145532312
NC_003310,ON813255,1996-01-01,1996,96729.0,2964,7938,10902,377,27,42,69,0.003897486792998997,0.009109311740890687,0.005291005291005291,0.014400317031895978
JX878428,ON813255,2007-01-01,2007,95965.0,2942,7873,10815,355,24,41,65,0.003699265357161465,0.008157715839564922,0.005207671789660866,0.013365387629225789
JX878410,ON813255,2007-01-01,2007,90828.0,2781,7462,10243,327,22,39,61,0.0036002113885585945,0.007910823444804028,0.005226480836236934,0.013137304281040962
MK783028,ON813255,2017-01-01,2017,103155.0,3183,8495,11678,24,0,22,22,0.00023265958993747273,0.0,0.0025897586815773984,0.0025897586815773984
MK783030,ON813255,2017-01-01,2017,103155.0,3183,8495,11678,28,4,22,26,0.0002714361882603849,0.0012566760917373547,0.0025897586815773984,0.003846434773314753
MK783032,ON813255,2017-01-01,2017,103155.0,3183,8495,11678,24,0,22,22,0.00023265958993747273,0.0,0.0025897586815773984,0.0025897586815773984
MK783031,ON813255,2017-01-01,2017,103155.0,3183,8495,11678,25,1,22,23,0.00024235373951820077,0.00031416902293433867,0.0025897586815773984,0.002903927704511737
MK783029,ON813255,2017-01-01,2017,103155.0,3183,8495,11678,25,0,22,22,0.00024235373951820077,0.0,0.0025897586815773984,0.0025897586815773984
MT903337,ON813255,2018-01-01,2018,103160.0,3183,8495,11678,26,1,22,23,0.0002520356727413726,0.00031416902293433867,0.0025897586815773984,0.002903927704511737
MT903340,ON813255,2018-01-01,2018,103160.0,3184,8495,11679,27,3,22,25,0.00026172935246219467,0.0009422110552763819,0.0025897586815773984,0.0035319697368537805
MN648051,ON813255,2018-01-01,2018,103119.0,3182,8491,11673,21,0,18,18,0.00020364821225962238,0.0,0.002119891649982334,0.002119891649982334
MT903343,ON813255,2018-01-01,2018,103160.0,3184,8495,11679,20,0,18,18,0.00019387359441644047,0.0,0.002118893466745144,0.002118893466745144
MT903344,ON813255,2018-01-01,2018,103160.0,3184,8495,11679,18,0,16,16,0.00017448623497479644,0.0,0.001883460859329017,0.001883460859329017
MT903345,ON813255,2018-01-01,2018,103160.0,3184,8495,11679,18,0,16,16,0.00017448623497479644,0.0,0.001883460859329017,0.001883460859329017
NC_063383,ON813255,2018-01-01,2018,103160.0,3184,8495,11679,27,3,22,25,0.00026172935246219467,0.0009422110552763819,0.0025897586815773984,0.0035319697368537805
MT903342,ON813255,2019-01-01,2019,103160.0,3184,8495,11679,21,1,18,19,0.00020356727413726252,0.000314070351758794,0.002118893466745144,0.002432963818503938
ON676708,ON813255,2021-01-01,2021,103160.0,3184,8495,11679,6,1,3,4,5.816207832493214e-5,0.000314070351758794,0.0003531489111241907,0.0006672192628829846
OP257247,ON813255,2022-01-01,2022,103160.0,3184,8495,11679,0,0,0,0,0.0,0.0,0.0,0.0
ON563414,ON813255,2022-01-01,2022,103160.0,3184,8495,11679,0,0,0,0,0.0,0.0,0.0,0.0
OP257243,ON813255,2022-01-01,2022,103160.0,3184,8495,11679,2,2,0,2,1.9387359441644047e-5,0.000628140703517588,0.0,0.000628140703517588
OP123044,ON813255,2022-01-01,2022,103160.0,3184,8495,11679,0,0,0,0,0.0,0.0,0.0,0.0
OP123045,ON813255,2022-01-01,2022,103160.0,3184,8495,11679,1,1,0,1,9.693679720822024e-6,0.000314070351758794,0.0,0.000314070351758794
OP123041,ON813255,2022-01-01,2022,103160.0,3184,8495,11679,0,0,0,0,0.0,0.0,0.0,0.0
OP123040,ON813255,2022-01-01,2022,103160.0,3184,8495,11679,0,0,0,0,0.0,0.0,0.0,0.0
OP225968,ON813255,2022-01-01,2022,103160.0,3184,8495,11679,0,0,0,0,0.0,0.0,0.0,0.0
ON649713,ON813255,2022-01-01,2022,98984.0,3043,8179,11222,1,1,0,1,1.0102642851369919e-5,0.00032862306933946765,0.0,0.00032862306933946765
ON843176,ON813255,2022-01-01,2022,103160.0,3184,8495,11679,0,0,0,0,0.0,0.0,0.0,0.0
ON843174,ON813255,2022-01-01,2022,103160.0,3184,8495,11679,1,0,0,0,9.693679720822024e-6,0.0,0.0,0.0
ON843173,ON813255,2022-01-01,2022,103160.0,3184,8495,11679,0,0,0,0,0.0,0.0,0.0,0.0
ON843172,ON813255,2022-01-01,2022,103160.0,3184,8495,11679,0,0,0,0,0.0,0.0,0.0,0.0
ON694329,ON813255,2022-01-01,2022,103160.0,3184,8495,11679,0,0,0,0,0.0,0.0,0.0,0.0
ON813267,ON813255,2022-01-01,2022,103160.0,3184,8495,11679,0,0,0,0,0.0,0.0,0.0,0.0
ON813266,ON813255,2022-01-01,2022,103160.0,3184,8495,11679,0,0,0,0,0.0,0.0,0.0,0.0
ON813261,ON813255,2022-01-01,2022,103160.0,3184,8495,11679,2,2,0,2,1.9387359441644047e-5,0.000628140703517588,0.0,0.000628140703517588
ON813255,ON813255,2022-01-01,2022,103160.0,3184,8495,11679,0,0,0,0,0.0,0.0,0.0,0.0
ON813251,ON813255,2022-01-01,2022,102624.0,3176,8457,11633,0,0,0,0,0.0,0.0,0.0,0.0
OP215267,ON813255,2022-01-01,2022,103160.0,3184,8495,11679,0,0,0,0,0.0,0.0,0.0,0.0
