acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642616,MK783030,1968-01-01,1968,96626.0,2982,7923,10905,136,7,18,25,0.0014074886676463893,0.002347417840375587,0.002271866717152594,0.004619284557528181
KJ642617,MK783030,1971-01-01,1971,103046.0,3193,8480,11673,20,0,9,9,0.00019408807716941948,0.0,0.0010613207547169811,0.0010613207547169811
KP849470,MK783030,1971-01-01,1971,93370.0,2870,7645,10515,133,8,16,24,0.0014244403984149084,0.0027874564459930314,0.002092871157619359,0.00488032760361239
NC_003310,MK783030,1996-01-01,1996,96615.0,2972,7923,10895,360,27,27,54,0.0037261294829995344,0.00908479138627187,0.0034078000757288905,0.012492591462000761
JX878428,MK783030,2007-01-01,2007,95885.0,2950,7858,10808,338,24,26,50,0.00352505605673463,0.008135593220338983,0.003308729956731993,0.011444323177070975
JX878410,MK783030,2007-01-01,2007,91138.0,2797,7463,10260,312,23,24,47,0.003423379929337927,0.008223096174472649,0.003215864933672786,0.011438961108145435
MK783028,MK783030,2017-01-01,2017,103044.0,3193,8480,11673,4,0,4,4,3.8818368852140834e-5,0.0,0.0004716981132075472,0.0004716981132075472
MK783030,MK783030,2017-01-01,2017,103044.0,3193,8480,11673,0,0,0,0,0.0,0.0,0.0,0.0
MK783032,MK783030,2017-01-01,2017,103044.0,3193,8480,11673,4,0,4,4,3.8818368852140834e-5,0.0,0.0004716981132075472,0.0004716981132075472
MK783031,MK783030,2017-01-01,2017,103044.0,3193,8480,11673,5,1,4,5,4.8522961065176044e-5,0.00031318509238960227,0.0004716981132075472,0.0007848832055971494
MK783029,MK783030,2017-01-01,2017,103044.0,3193,8480,11673,5,0,4,4,4.8522961065176044e-5,0.0,0.0004716981132075472,0.0004716981132075472
MT903337,MK783030,2018-01-01,2018,103044.0,3193,8480,11673,6,1,4,5,5.822755327821125e-5,0.00031318509238960227,0.0004716981132075472,0.0007848832055971494
MT903340,MK783030,2018-01-01,2018,103044.0,3193,8480,11673,7,3,4,7,6.793214549124646e-5,0.0009395552771688068,0.0004716981132075472,0.001411253390376354
MN648051,MK783030,2018-01-01,2018,103044.0,3193,8480,11673,9,4,4,8,8.734132991731687e-5,0.001252740369558409,0.0004716981132075472,0.0017244384827659561
MT903343,MK783030,2018-01-01,2018,103044.0,3193,8480,11673,8,4,4,8,7.763673770428167e-5,0.001252740369558409,0.0004716981132075472,0.0017244384827659561
MT903344,MK783030,2018-01-01,2018,103044.0,3193,8480,11673,10,6,4,10,9.704592213035209e-5,0.0018791105543376136,0.0004716981132075472,0.002350808667545161
MT903345,MK783030,2018-01-01,2018,103044.0,3193,8480,11673,10,6,4,10,9.704592213035209e-5,0.0018791105543376136,0.0004716981132075472,0.002350808667545161
NC_063383,MK783030,2018-01-01,2018,103044.0,3193,8480,11673,7,3,4,7,6.793214549124646e-5,0.0009395552771688068,0.0004716981132075472,0.001411253390376354
MT903342,MK783030,2019-01-01,2019,103044.0,3193,8480,11673,9,5,4,9,8.734132991731687e-5,0.0015659254619480112,0.0004716981132075472,0.0020376235751555583
ON676708,MK783030,2021-01-01,2021,102671.0,3184,8448,11632,26,20,4,24,0.00025323606471155437,0.00628140703517588,0.0004734848484848485,0.006754891883660729
OP257247,MK783030,2022-01-01,2022,102671.0,3184,8448,11632,28,22,4,26,0.0002727157619970586,0.006909547738693468,0.0004734848484848485,0.007383032587178316
ON563414,MK783030,2022-01-01,2022,103044.0,3193,8480,11673,28,22,4,26,0.00027172858196498586,0.006890072032571249,0.0004716981132075472,0.007361770145778796
OP257243,MK783030,2022-01-01,2022,102671.0,3184,8448,11632,30,24,4,28,0.00029219545928256275,0.007537688442211055,0.0004734848484848485,0.008011173290695903
OP123044,MK783030,2022-01-01,2022,102671.0,3184,8448,11632,28,22,4,26,0.0002727157619970586,0.006909547738693468,0.0004734848484848485,0.007383032587178316
OP123045,MK783030,2022-01-01,2022,102671.0,3184,8448,11632,29,23,4,27,0.00028245561063981067,0.007223618090452261,0.0004734848484848485,0.007697102938937109
OP123041,MK783030,2022-01-01,2022,102671.0,3184,8448,11632,28,22,4,26,0.0002727157619970586,0.006909547738693468,0.0004734848484848485,0.007383032587178316
OP123040,MK783030,2022-01-01,2022,102671.0,3184,8448,11632,28,22,4,26,0.0002727157619970586,0.006909547738693468,0.0004734848484848485,0.007383032587178316
OP225968,MK783030,2022-01-01,2022,103044.0,3193,8480,11673,28,22,4,26,0.00027172858196498586,0.006890072032571249,0.0004716981132075472,0.007361770145778796
ON649713,MK783030,2022-01-01,2022,98495.0,3043,8132,11175,29,23,4,27,0.0002944311894004772,0.007558330594807755,0.0004918839153959665,0.008050214510203721
ON843176,MK783030,2022-01-01,2022,103044.0,3193,8480,11673,28,22,4,26,0.00027172858196498586,0.006890072032571249,0.0004716981132075472,0.007361770145778796
ON843174,MK783030,2022-01-01,2022,103044.0,3193,8480,11673,29,22,4,26,0.00028143317417802106,0.006890072032571249,0.0004716981132075472,0.007361770145778796
ON843173,MK783030,2022-01-01,2022,103044.0,3193,8480,11673,28,22,4,26,0.00027172858196498586,0.006890072032571249,0.0004716981132075472,0.007361770145778796
ON843172,MK783030,2022-01-01,2022,103044.0,3193,8480,11673,28,22,4,26,0.00027172858196498586,0.006890072032571249,0.0004716981132075472,0.007361770145778796
ON694329,MK783030,2022-01-01,2022,103044.0,3193,8480,11673,28,22,4,26,0.00027172858196498586,0.006890072032571249,0.0004716981132075472,0.007361770145778796
ON813267,MK783030,2022-01-01,2022,102671.0,3184,8448,11632,28,22,4,26,0.0002727157619970586,0.006909547738693468,0.0004734848484848485,0.007383032587178316
ON813266,MK783030,2022-01-01,2022,102671.0,3184,8448,11632,28,22,4,26,0.0002727157619970586,0.006909547738693468,0.0004734848484848485,0.007383032587178316
ON813261,MK783030,2022-01-01,2022,102671.0,3184,8448,11632,30,24,4,28,0.00029219545928256275,0.007537688442211055,0.0004734848484848485,0.008011173290695903
ON813255,MK783030,2022-01-01,2022,102671.0,3184,8448,11632,28,22,4,26,0.0002727157619970586,0.006909547738693468,0.0004734848484848485,0.007383032587178316
ON813251,MK783030,2022-01-01,2022,102169.0,3176,8410,11586,28,22,4,26,0.00027405573119047854,0.0069269521410579345,0.0004756242568370987,0.007402576397895033
OP215267,MK783030,2022-01-01,2022,102671.0,3184,8448,11632,28,22,4,26,0.0002727157619970586,0.006909547738693468,0.0004734848484848485,0.007383032587178316
