acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
KJ642617.1,OP498046,1971-01-01,1971,55794.0,1706,4368,6074,181,9,15,24,0.0032440764239882423,0.005275498241500586,0.003434065934065934,0.00870956417556652
KP849470.1,OP498046,1971-01-01,1971,55794.0,1706,4368,6074,179,11,18,29,0.003208230275656881,0.006447831184056272,0.004120879120879121,0.010568710304935393
JX878428.1,OP498046,2007-06-01,2007,55659.0,1704,4358,6062,12,0,3,3,0.0002155985554896782,0.0,0.0006883891693437356,0.0006883891693437356
MK783028.1,OP498046,2017-11-01,2017,55659.0,1704,4358,6062,185,9,15,24,0.003323811063799206,0.00528169014084507,0.0034419458467186783,0.008723635987563748
MK783030.1,OP498046,2017-11-01,2017,55659.0,1704,4358,6062,187,11,15,26,0.003359744156380819,0.006455399061032864,0.0034419458467186783,0.009897344907751543
MK783032.1,OP498046,2017-11-01,2017,55659.0,1704,4358,6062,185,9,15,24,0.003323811063799206,0.00528169014084507,0.0034419458467186783,0.008723635987563748
MK783031.1,OP498046,2017-11-01,2017,55659.0,1704,4358,6062,185,9,15,24,0.003323811063799206,0.00528169014084507,0.0034419458467186783,0.008723635987563748
MK783029.1,OP498046,2017-12-01,2017,55659.0,1704,4358,6062,185,9,15,24,0.003323811063799206,0.00528169014084507,0.0034419458467186783,0.008723635987563748
MT903337.1,OP498046,2020-09-01,2020,55794.0,1706,4368,6074,187,9,15,24,0.0033516148689823277,0.005275498241500586,0.003434065934065934,0.00870956417556652
MT903340.1,OP498046,2020-09-01,2020,55659.0,1704,4358,6062,187,11,15,26,0.003359744156380819,0.006455399061032864,0.0034419458467186783,0.009897344907751543
MN648051.1,OP498046,2018-10-01,2018,55659.0,1704,4358,6062,187,10,15,25,0.003359744156380819,0.005868544600938967,0.0034419458467186783,0.009310490447657645
MT903343.1,OP498046,2020-09-01,2020,55659.0,1704,4358,6062,186,10,15,25,0.0033417776100900126,0.005868544600938967,0.0034419458467186783,0.009310490447657645
MT903342.1,OP498046,2020-09-01,2020,55659.0,1704,4358,6062,186,10,15,25,0.0033417776100900126,0.005868544600938967,0.0034419458467186783,0.009310490447657645
OP257247,OP498046,2022-08-01,2022,55659.0,1704,4358,6062,197,19,15,34,0.003539409619288884,0.011150234741784037,0.0034419458467186783,0.014592180588502715
ON563414.3,OP498046,2022-05-01,2022,55659.0,1704,4358,6062,197,19,15,34,0.003539409619288884,0.011150234741784037,0.0034419458467186783,0.014592180588502715
OP257243,OP498046,2022-08-01,2022,55659.0,1704,4358,6062,198,20,15,35,0.0035573761655796907,0.011737089201877934,0.0034419458467186783,0.015179035048596612
OP123044,OP498046,2022-07-01,2022,55659.0,1704,4358,6062,197,19,15,34,0.003539409619288884,0.011150234741784037,0.0034419458467186783,0.014592180588502715
OP123045,OP498046,2022-07-01,2022,55659.0,1704,4358,6062,198,20,15,35,0.0035573761655796907,0.011737089201877934,0.0034419458467186783,0.015179035048596612
OP123041,OP498046,2022-07-01,2022,55659.0,1704,4358,6062,197,19,15,34,0.003539409619288884,0.011150234741784037,0.0034419458467186783,0.014592180588502715
OP123040,OP498046,2022-07-01,2022,55659.0,1704,4358,6062,197,19,15,34,0.003539409619288884,0.011150234741784037,0.0034419458467186783,0.014592180588502715
OP225968,OP498046,2022-06-01,2022,55659.0,1704,4358,6062,197,19,15,34,0.003539409619288884,0.011150234741784037,0.0034419458467186783,0.014592180588502715
ON649713.1,OP498046,2022-05-01,2022,55659.0,1704,4358,6062,198,20,15,35,0.0035573761655796907,0.011737089201877934,0.0034419458467186783,0.015179035048596612
ON843176,OP498046,2022-06-01,2022,55659.0,1704,4358,6062,197,19,15,34,0.003539409619288884,0.011150234741784037,0.0034419458467186783,0.014592180588502715
ON843174,OP498046,2022-05-01,2022,55659.0,1704,4358,6062,197,19,15,34,0.003539409619288884,0.011150234741784037,0.0034419458467186783,0.014592180588502715
ON843173,OP498046,2022-05-01,2022,55659.0,1704,4358,6062,197,19,15,34,0.003539409619288884,0.011150234741784037,0.0034419458467186783,0.014592180588502715
ON843172,OP498046,2022-05-01,2022,55659.0,1704,4358,6062,197,19,15,34,0.003539409619288884,0.011150234741784037,0.0034419458467186783,0.014592180588502715
ON694329.1,OP498046,2022-05-01,2022,55659.0,1704,4358,6062,197,19,15,34,0.003539409619288884,0.011150234741784037,0.0034419458467186783,0.014592180588502715
ON813267,OP498046,2022-06-01,2022,55794.0,1706,4368,6074,198,19,15,34,0.0035487686848048178,0.011137162954279016,0.003434065934065934,0.01457122888834495
ON813266,OP498046,2022-06-01,2022,55794.0,1706,4368,6074,198,19,15,34,0.0035487686848048178,0.011137162954279016,0.003434065934065934,0.01457122888834495
