x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,-0.18270060790880024,-0.006162165222990061,0.0,0.0,-0.18124635595204208,0.0,0.0,-0.007563612760200636,0.0,0.0,-0.011656310103003694,0.0,-0.004347826086956517,-0.023988488287769966,0.004347826086956514,0.0,-0.004347826086956535,-0.18515111788711616,-0.00434782608695651,-0.20323471117426284,0.0,-0.004347826086956536,0.0,-0.006162165222990107,0.0,0.0,-0.17761337486129083,0.0,-0.004347826086956507,0.0,0.0,0.0,0.0,0.0,-0.0061621652229900395,-0.17941122930813863,-0.18545312973711403,0.0,-0.004347826086956532,0.0,0.0,0.0,-0.008752923828132274,-0.009807693033113298,0.0,-0.004347826086956507,0.0,0.0,-0.010767638041163288,-0.17624663769189963,-0.004347826086956501,-0.014026197349227474,0.0,-0.008752923828132296,-0.004347826086956494,-0.0043478260869565495,0.0,0.0,-0.007563612760200634,0.0,-0.004347826086956494,-0.15196503330408867,0.0,0.0,0.0,-0.004347826086956523,-0.006162165222990106,-0.0043478260869565495,-0.0043478260869565435,0.0,0.0,0.0,-0.004347826086956517,-0.004347826086956516,0.0,0.0,0.0,0.0,-0.007563612760200636,0.0,-0.0043478260869565435,0.0,0.0,-0.18718537114677034,-0.006162165222990103,0.0,0.0,-0.19838175908794828,0.0,-0.0061621652229900525,0.0,-0.004347826086956527,0.0,0.0,-0.004347826086956533,-0.007563612760200636,0.0,-0.0043478260869565,-0.008752923828132296,0.0,-0.004347826086956531,-0.004347826086956532,0.0,-0.004347826086956533,0.0,-0.0061621652229900395,0.0,-0.004347826086956529,-0.004347826086956533,0.0,-0.00616216522299013,-0.004347826086956498,-0.01076763804116329,0.0,0.7055679180323571,-0.0043478260869565305,0.0,0.0,0.0,0.0,0.0,-0.004347826086956526,0.0,-0.004347826086956526,0.0,0.0,-0.004347826086956534,0.0,-0.007563612760200634,-0.023482580805195268,0.0,0.0,0.0,-0.004347826086956497,-0.006162165222990087,0.0,0.0,-0.004347826086956498,-0.004347826086956517,0.0,-0.006162165222990028,-0.004347826086956494,0.0,-0.004347826086956524,0.0,-0.0043478260869565,0.0,0.0,0.0,-0.19838175908794828,-0.004347826086956496,-0.004347826086956545,-0.004347826086956514,-0.007563612760200636,0.0,0.0,0.0,-0.1831770972168494,-0.17558840162833747,-0.004347826086956515,0.0,0.0,-0.004347826086956506,-0.004347826086956502,0.0,-0.004347826086956552,-0.006162165222990078,0.0,-0.007563612760200637,-0.004347826086956546,0.0,0.0,-0.008752923828132171
0.0,-0.18270060790880024,0.9999999999999999,0.034992054922053914,0.0,0.0,0.9550494061028024,0.0,0.0,0.042950220180182186,0.0,0.0,0.06619073467732932,0.0,0.024689271339027374,0.05146066530506384,-0.02468927133902687,0.0,0.024689271339027246,0.9544539053424616,0.024689271339027423,0.840983762345083,0.0,0.024689271339027246,0.0,-0.11197457575057237,0.0,0.0,0.9362605023763388,0.0,0.024689271339026996,0.0,0.0,0.0,0.0,0.0,0.03499205492205373,0.9457376045873621,0.8520549368743989,0.0,-0.18270060790880033,0.0,0.0,0.0,-0.36780783600721256,0.05569330273601836,0.0,0.024689271339027444,0.0,0.0,0.018343314472231375,0.7945780338493446,0.024689271339027485,0.07964821620826107,0.0,0.049703761622596335,0.02468927133902753,0.02468927133902711,0.0,0.0,-0.1975710128288392,0.0,0.02468927133902753,0.8042106165543539,0.0,0.0,0.0,0.024689271339027336,-0.2589412064231946,0.02468927133902704,0.024689271339027156,0.0,0.0,0.0,0.024689271339027374,0.024689271339027378,0.0,0.0,0.0,0.0,0.04295022018018204,0.0,-0.07900566828488789,0.0,0.0,0.9488857037543337,0.03499205492205363,0.0,0.0,0.8223575911365644,0.0,0.034992054922053706,0.0,0.0246892713390273,0.0,0.0,0.024689271339027253,-0.13744070457658344,0.0,0.0246892713390275,-0.05467413778485671,0.0,0.02468927133902727,0.02468927133902727,0.0,0.024689271339027253,0.0,0.03499205492205395,0.0,-0.18270060790880027,0.024689271339027253,0.0,0.03499205492205335,0.024689271339027517,-0.024457752629641817,0.0,-0.11197457575057236,-0.07900566828488782,0.0,0.0,0.0,0.0,0.0,-0.18270060790880022,0.0,0.024689271339027315,0.0,0.0,-0.18270060790880033,0.0,-0.1975710128288392,0.09026538814630707,0.0,0.0,0.0,0.024689271339027527,0.03499205492205359,0.0,0.0,0.02468927133902752,0.024689271339027374,0.0,0.03499205492205382,0.02468927133902753,0.0,0.02468927133902733,0.0,0.024689271339027506,0.0,0.0,0.0,0.8223575911365644,0.02468927133902753,0.024689271339027014,0.02468927133902738,0.04295022018018222,0.0,0.0,0.0,0.9223923250232002,0.7304113766084188,0.02468927133902738,0.0,0.0,0.024689271339027454,0.02468927133902749,0.0,0.02468927133902706,0.03499205492205359,0.0,0.042950220180182394,0.024689271339027135,0.0,0.0,0.049703761622597056
0.0,-0.006162165222990061,0.034992054922053914,1.0,0.0,0.0,0.033998836504170606,0.0,0.0,-0.010719893247546653,0.0,0.0,-0.016520465011377165,0.0,-0.006162165222990053,-0.03399883650417033,0.006162165222990019,0.0,-0.0061621652229900655,0.03328181484028057,-0.006162165222990057,0.030320436835744535,0.0,-0.0061621652229900655,0.0,-0.008733624454148483,0.0,0.0,0.031926868834218185,0.0,-0.006162165222990033,0.0,0.0,0.0,0.0,0.0,-0.00873362445414848,0.03225004192381436,0.027667615800943946,0.0,-0.006162165222990057,0.0,0.0,0.0,-0.012405501447035425,-0.01390042373307506,0.0,-0.006162165222990058,0.0,0.0,-0.01526095187433033,0.019843449180770883,-0.00616216522299006,-0.019879301468727368,0.0,-0.012405501447035366,-0.006162165222990056,-0.006162165222990061,0.0,0.0,-0.010719893247546674,0.0,-0.006162165222990056,0.014956926247743637,0.0,0.0,0.0,-0.006162165222990052,-0.008733624454148532,-0.0061621652229900585,-0.006162165222990064,0.0,0.0,0.0,-0.006162165222990053,-0.006162165222990054,0.0,0.0,0.0,0.0,-0.01071989324754666,0.0,-0.006162165222990056,0.0,0.0,0.07019731860859509,-0.008733624454148482,0.0,0.0,0.02811660706472956,0.0,-0.008733624454148482,0.0,-0.006162165222990056,0.0,0.0,-0.006162165222990063,-0.010719893247546677,0.0,-0.00616216522299006,-0.012405501447035368,0.0,-0.006162165222990061,-0.006162165222990061,0.0,-0.006162165222990063,0.0,-0.008733624454148475,0.0,-0.0061621652229900585,-0.006162165222990063,0.0,-0.00873362445414852,-0.006162165222990062,-0.01526095187433033,0.0,-0.008733624454148518,-0.0061621652229900585,0.0,0.0,0.0,0.0,0.0,-0.006162165222990063,0.0,-0.006162165222990055,0.0,0.0,-0.006162165222990057,0.0,-0.010719893247546668,-0.033281814840280755,0.0,0.0,0.0,-0.00616216522299006,-0.008733624454148487,0.0,0.0,-0.006162165222990061,-0.006162165222990053,0.0,-0.008733624454148478,-0.006162165222990056,0.0,-0.0061621652229900525,0.0,-0.006162165222990062,0.0,0.0,0.0,0.028116607064729567,-0.0061621652229900585,-0.006162165222990057,-0.006162165222990054,0.40199599678299835,0.0,0.0,0.0,0.034361011822119696,0.022303588315405326,-0.006162165222990054,0.0,0.0,-0.0061621652229900585,-0.00616216522299006,0.0,-0.0061621652229900585,-0.008733624454148482,0.0,-0.010719893247546639,-0.006162165222990062,0.0,0.0,-0.012405501447035354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.18124635595204208,0.9550494061028024,0.033998836504170606,0.0,0.0,1.0,0.0,0.0,0.04173111630559944,0.0,0.0,0.0643119694284404,0.0,0.023988488287770105,0.04847494553376973,-0.02398848828777052,0.0,0.023988488287769918,0.9789104058369293,0.02398848828777018,0.8918080720799086,0.0,0.023988488287769907,0.0,-0.11144063076366897,0.0,0.0,0.9799555634006271,0.0,0.02398848828777044,0.0,0.0,0.0,0.0,0.0,0.033998836504170515,0.9898749597791316,0.8975528535479694,0.0,-0.18124635595204214,0.0,0.0,0.0,-0.36488017598819683,0.054112497774624534,0.0,0.023988488287770195,0.0,0.0,-0.025303770542737587,0.816909208180745,0.023988488287770237,0.07738747229179797,0.0,0.04829296446902501,0.02398848828777028,0.023988488287769776,0.0,0.0,-0.19629080632633614,0.0,0.02398848828777028,0.8384446269601378,0.0,0.0,0.0,0.023988488287770043,-0.2568800980315124,0.023988488287769706,0.02398848828776982,0.0,0.0,0.0,0.023988488287770105,0.02398848828777012,0.0,0.0,0.0,0.0,0.04173111630559943,0.0,0.023988488287769665,0.0,0.0,0.9897705544463925,0.03399883650417032,0.0,0.0,0.8715797853407962,0.0,0.033998836504170474,0.0,0.023988488287769984,0.0,0.0,0.023988488287769925,-0.31530176764231066,0.0,0.02398848828777025,-0.05500032064527963,0.0,0.023988488287769946,0.023988488287769946,0.0,0.023988488287769925,0.0,0.033998836504170626,0.0,-0.18124635595204208,0.023988488287769925,0.0,0.03399883650417001,0.023988488287770268,-0.02530377054273758,0.0,-0.11144063076366907,-0.1812463559520421,0.0,0.0,0.0,0.0,0.0,-0.18124635595204203,0.0,0.023988488287770015,0.0,0.0,-0.1812463559520422,0.0,-0.19629080632633614,0.08692812993009044,0.0,0.0,0.0,0.02398848828777028,0.03399883650417029,0.0,0.0,0.023988488287770275,0.023988488287770105,0.0,0.033998836504170606,0.02398848828777028,0.0,0.023988488287770025,0.0,0.02398848828777026,0.0,0.0,0.0,0.8715797853407962,0.02398848828777028,0.02398848828776968,0.023988488287770122,0.04173111630559944,0.0,0.0,0.0,0.9682668234289169,0.7733001151294789,0.023988488287770122,0.0,0.0,0.023988488287770202,0.023988488287770247,0.0,0.02398848828776972,0.03399883650417032,0.0,0.04173111630559944,0.023988488287769793,0.0,0.0,0.04829296446902572
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.007563612760200636,0.042950220180182186,-0.010719893247546653,0.0,0.0,0.04173111630559944,0.0,0.0,1.0,0.0,0.0,-0.02027767764134531,0.0,-0.007563612760200649,-0.0417311163055993,0.0075636127602005864,0.0,-0.007563612760200642,0.040851023998742055,-0.00756361276020065,0.037216146378238946,0.0,-0.007563612760200642,0.0,-0.010719893247546656,0.0,0.0,0.03918792563477709,0.0,-0.007563612760200594,0.0,0.0,0.0,0.0,0.0,-0.01071989324754664,0.03958459726167593,0.033960000153128306,0.0,-0.007563612760200638,0.0,0.0,0.0,-0.015226857061770809,0.7711918322345387,0.0,-0.0075636127602006515,0.0,0.0,-0.018731716231633912,0.024356400712872393,-0.00756361276020065,-0.024400406806973543,0.0,-0.01522685706177076,-0.007563612760200652,-0.007563612760200638,0.0,0.0,-0.013157894736842155,0.0,-0.007563612760200652,0.018358546732688708,0.0,0.0,0.0,0.5748345697752497,-0.01071989324754668,-0.007563612760200638,-0.007563612760200636,0.0,0.0,0.0,-0.007563612760200649,-0.007563612760200651,0.0,0.0,0.0,0.0,-0.013157894736842137,0.0,-0.007563612760200638,0.0,0.0,0.040407071951525014,-0.010719893247546646,0.0,0.0,0.034511104501859693,0.0,-0.010719893247546653,0.0,-0.007563612760200646,0.0,0.0,-0.007563612760200642,-0.013157894736842158,0.0,-0.0075636127602006515,-0.015226857061770757,0.0,-0.007563612760200643,-0.007563612760200643,0.0,-0.007563612760200642,0.0,-0.010719893247546656,0.0,-0.007563612760200636,-0.007563612760200642,0.0,-0.010719893247546658,-0.00756361276020065,-0.018731716231633916,0.0,-0.010719893247546675,-0.007563612760200636,0.0,0.0,0.0,0.0,0.0,-0.007563612760200636,0.0,-0.007563612760200647,0.0,0.0,-0.007563612760200638,0.0,-0.013157894736842151,-0.04085102399874228,0.0,0.0,0.0,-0.007563612760200653,-0.010719893247546656,0.0,0.0,-0.0075636127602006515,-0.007563612760200649,0.0,-0.010719893247546642,-0.007563612760200652,0.0,-0.007563612760200647,0.0,-0.0075636127602006515,0.0,0.0,0.0,0.034511104501859714,-0.007563612760200653,-0.007563612760200639,-0.007563612760200651,-0.013157894736842148,0.0,0.0,0.0,0.042175660350937456,0.02737604382162311,-0.007563612760200651,0.0,0.0,-0.0075636127602006515,-0.0075636127602006515,0.0,-0.007563612760200638,0.8147118868135466,0.0,-0.013157894736842143,-0.007563612760200636,0.0,0.0,-0.015226857061770726
